"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"25.08.2018/2019","River Plate",0,,"Argentinos Jrs",0,,"Superliga"
"25.08.2018/2019","Tigre",2,,"San Martin S.J.",2,,"Superliga"
"25.08.2018/2019","Gimnasia L.P.",0,,"Talleres Cordoba",2,,"Superliga"
"24.08.2018/2019","Atl. Tucuman",2,,"Colon Santa FE",1,,"Superliga"
"24.08.2018/2019","Independiente",0,,"Defensa y Justicia",1,,"Superliga"
"24.08.2018/2019","Belgrano",2,,"Estudiantes L.P.",1,,"Superliga"
"24.08.2018/2019","Patronato",0,,"Racing Club",3,,"Superliga"
"20.08.2018/2019","San Martin T.",1,,"Union de Santa Fe",1,,"Superliga"
"20.08.2018/2019","Estudiantes L.P.",2,,"Boca Juniors",0,,"Superliga"
"19.08.2018/2019","Racing Club",2,,"Velez Sarsfield",0,,"Superliga"
"19.08.2018/2019","San Lorenzo",2,,"Lanus",2,,"Superliga"
"19.08.2018/2019","Aldosivi",2,,"Huracan",1,,"Superliga"
"19.08.2018/2019","Colon Santa FE",2,,"Tigre",2,,"Superliga"
"19.08.2018/2019","San Martin S.J.",1,,"Patronato",0,,"Superliga"
"18.08.2018/2019","River Plate",0,,"Belgrano",0,,"Superliga"
"18.08.2018/2019","Argentinos Jrs",0,,"Godoy Cruz",0,,"Superliga"
"18.08.2018/2019","Banfield",1,,"Gimnasia L.P.",0,,"Superliga"
"18.08.2018/2019","Defensa y Justicia",1,,"Atl. Tucuman",1,,"Superliga"
"17.08.2018/2019","Newells Old Boys",2,,"Independiente",2,,"Superliga"
"17.08.2018/2019","Talleres Cordoba",0,,"Rosario Central",1,,"Superliga"
"13.08.2018/2019","Atl. Tucuman",2,,"Racing Club",2,,"Superliga"
"12.08.2018/2019","Huracan",0,,"River Plate",0,,"Superliga"
"12.08.2018/2019","Rosario Central",1,,"Banfield",0,,"Superliga"
"12.08.2018/2019","Lanus",2,,"Defensa y Justicia",2,,"Superliga"
"12.08.2018/2019","Godoy Cruz",1,,"Estudiantes L.P.",0,,"Superliga"
"12.08.2018/2019","Boca Juniors",1,,"Talleres Cordoba",0,,"Superliga"
"11.08.2018/2019","Belgrano",0,,"San Martin S.J.",0,,"Superliga"
"11.08.2018/2019","Patronato",0,,"Colon Santa FE",0,,"Superliga"
"11.08.2018/2019","Union de Santa Fe",1,,"Aldosivi",0,,"Superliga"
"11.08.2018/2019","Gimnasia L.P.",1,,"Argentinos Jrs",0,,"Superliga"
"10.08.2018/2019","Tigre",2,,"San Lorenzo",2,,"Superliga"
"10.08.2018/2019","Velez Sarsfield",2,,"Newells Old Boys",0,,"Superliga"
"14.05.2017/2018","Gimnasia L.P.",2,,"Newells Old Boys",0,,"Superliga"
"14.05.2017/2018","River Plate",2,,"San Lorenzo",0,,"Superliga"
"14.05.2017/2018","Racing Club",1,,"Colon Santa FE",3,,"Superliga"
"14.05.2017/2018","Rosario Central",1,,"Estudiantes L.P.",1,,"Superliga"
"13.05.2017/2018","Velez Sarsfield",1,,"Argentinos Jrs",1,,"Superliga"
"13.05.2017/2018","Godoy Cruz",2,,"Tigre",0,,"Superliga"
"12.05.2017/2018","Belgrano",2,,"Temperley",3,,"Superliga"
"12.05.2017/2018","Union de Santa Fe",1,,"Independiente",0,,"Superliga"
"12.05.2017/2018","Defensa y Justicia",2,,"Arsenal Sarandi",0,,"Superliga"
"12.05.2017/2018","Olimpo Bahia Blanca",2,,"Talleres Cordoba",2,,"Superliga"
"12.05.2017/2018","Patronato",0,,"Banfield",0,,"Superliga"
"12.05.2017/2018","Huracan",3,,"Boca Juniors",3,,"Superliga"
"11.05.2017/2018","Lanus",0,,"Atl. Tucuman",0,,"Superliga"
"11.05.2017/2018","Chacarita Juniors",1,,"San Martin S.J.",4,,"Superliga"
"11.05.2017/2018","River Plate",2,,"Estudiantes L.P.",0,,"Superliga"
"10.05.2017/2018","Colon Santa FE",0,,"Velez Sarsfield",1,,"Superliga"
"09.05.2017/2018","Gimnasia L.P.",2,,"Boca Juniors",2,,"Superliga"
"09.05.2017/2018","Racing Club",2,,"Arsenal Sarandi",0,,"Superliga"
"07.05.2017/2018","Colon Santa FE",0,,"River Plate",0,,"Superliga"
"07.05.2017/2018","Banfield",2,,"Chacarita Juniors",1,,"Superliga"
"06.05.2017/2018","Estudiantes L.P.",1,,"Racing Club",2,,"Superliga"
"06.05.2017/2018","Boca Juniors",2,,"Union de Santa Fe",0,,"Superliga"
"06.05.2017/2018","Tigre",0,,"Lanus",0,,"Superliga"
"06.05.2017/2018","Independiente",2,,"Gimnasia L.P.",2,,"Superliga"
"06.05.2017/2018","Temperley",1,,"Patronato",2,,"Superliga"
"05.05.2017/2018","Atl. Tucuman",1,,"Olimpo Bahia Blanca",1,,"Superliga"
"05.05.2017/2018","Talleres Cordoba",0,,"Huracan",0,,"Superliga"
"05.05.2017/2018","Newells Old Boys",1,,"Defensa y Justicia",0,,"Superliga"
"05.05.2017/2018","Argentinos Jrs",1,,"Godoy Cruz",2,,"Superliga"
"05.05.2017/2018","Arsenal Sarandi",4,,"Rosario Central",0,,"Superliga"
"04.05.2017/2018","San Lorenzo",2,,"Belgrano",0,,"Superliga"
"04.05.2017/2018","San Martin S.J.",0,,"Velez Sarsfield",2,,"Superliga"
"30.04.2017/2018","Olimpo Bahia Blanca",1,,"Tigre",5,,"Superliga"
"30.04.2017/2018","Union de Santa Fe",3,,"Talleres Cordoba",0,,"Superliga"
"29.04.2017/2018","Belgrano",1,,"Colon Santa FE",0,,"Superliga"
"29.04.2017/2018","Patronato",0,,"San Lorenzo",0,,"Superliga"
"28.04.2017/2018","Huracan",3,,"Atl. Tucuman",2,,"Superliga"
"28.04.2017/2018","Lanus",0,,"Argentinos Jrs",0,,"Superliga"
"28.04.2017/2018","Newells Old Boys",0,,"Independiente",1,,"Superliga"
"28.04.2017/2018","Defensa y Justicia",3,,"Rosario Central",1,,"Superliga"
"28.04.2017/2018","Velez Sarsfield",1,,"Banfield",0,,"Superliga"
"27.04.2017/2018","Godoy Cruz",2,,"San Martin S.J.",0,,"Superliga"
"27.04.2017/2018","Chacarita Juniors",1,,"Temperley",2,,"Superliga"
"23.04.2017/2018","Independiente",0,,"Defensa y Justicia",1,,"Superliga"
"23.04.2017/2018","Colon Santa FE",4,,"Patronato",0,,"Superliga"
"22.04.2017/2018","Boca Juniors",3,,"Newells Old Boys",1,,"Superliga"
"22.04.2017/2018","Arsenal Sarandi",0,,"River Plate",3,,"Superliga"
"22.04.2017/2018","Atl. Tucuman",0,,"Union de Santa Fe",0,,"Superliga"
"22.04.2017/2018","Rosario Central",0,,"Racing Club",2,,"Superliga"
"22.04.2017/2018","Tigre",0,,"Huracan",2,,"Superliga"
"21.04.2017/2018","San Lorenzo",1,,"Chacarita Juniors",0,,"Superliga"
"21.04.2017/2018","Banfield",1,,"Godoy Cruz",1,,"Superliga"
"21.04.2017/2018","Talleres Cordoba",2,,"Gimnasia L.P.",0,,"Superliga"
"21.04.2017/2018","San Martin S.J.",1,,"Lanus",1,,"Superliga"
"21.04.2017/2018","Temperley",2,,"Velez Sarsfield",4,,"Superliga"
"20.04.2017/2018","Estudiantes L.P.",0,,"Belgrano",1,,"Superliga"
"20.04.2017/2018","Argentinos Jrs",1,,"Olimpo Bahia Blanca",0,,"Superliga"
"16.04.2017/2018","Velez Sarsfield",2,,"San Lorenzo",2,,"Superliga"
"16.04.2017/2018","Newells Old Boys",2,,"Talleres Cordoba",1,,"Superliga"
"15.04.2017/2018","Independiente",1,,"Boca Juniors",0,,"Superliga"
"15.04.2017/2018","River Plate",2,,"Rosario Central",0,,"Superliga"
"15.04.2017/2018","Chacarita Juniors",0,,"Colon Santa FE",2,,"Superliga"
"15.04.2017/2018","Patronato",0,,"Estudiantes L.P.",1,,"Superliga"
"15.04.2017/2018","Union de Santa Fe",3,,"Tigre",3,,"Superliga"
"14.04.2017/2018","Defensa y Justicia",3,,"Racing Club",2,,"Superliga"
"14.04.2017/2018","Belgrano",3,,"Arsenal Sarandi",0,,"Superliga"
"14.04.2017/2018","Lanus",0,,"Banfield",0,,"Superliga"
"14.04.2017/2018","Godoy Cruz",3,,"Temperley",0,,"Superliga"
"14.04.2017/2018","Olimpo Bahia Blanca",0,,"San Martin S.J.",2,,"Superliga"
"13.04.2017/2018","Huracan",1,,"Argentinos Jrs",0,,"Superliga"
"13.04.2017/2018","Gimnasia L.P.",1,,"Atl. Tucuman",2,,"Superliga"
"09.04.2017/2018","Estudiantes L.P.",0,,"Chacarita Juniors",2,,"Superliga"
"09.04.2017/2018","Arsenal Sarandi",1,,"Patronato",1,,"Superliga"
"08.04.2017/2018","Racing Club",0,,"River Plate",2,,"Superliga"
"08.04.2017/2018","Talleres Cordoba",0,,"Independiente",2,,"Superliga"
"08.04.2017/2018","Atl. Tucuman",1,,"Newells Old Boys",1,,"Superliga"
"08.04.2017/2018","San Martin S.J.",0,,"Huracan",1,,"Superliga"
"08.04.2017/2018","San Lorenzo",0,,"Godoy Cruz",5,,"Superliga"
"07.04.2017/2018","Boca Juniors",1,,"Defensa y Justicia",2,,"Superliga"
"07.04.2017/2018","Banfield",3,,"Olimpo Bahia Blanca",0,,"Superliga"
"07.04.2017/2018","Rosario Central",2,,"Belgrano",1,,"Superliga"
"07.04.2017/2018","Temperley",2,,"Lanus",2,,"Superliga"
"06.04.2017/2018","Argentinos Jrs",3,,"Union de Santa Fe",1,,"Superliga"
"06.04.2017/2018","Tigre",2,,"Gimnasia L.P.",0,,"Superliga"
"04.04.2017/2018","Independiente",0,,"San Lorenzo",1,,"Superliga"
"02.04.2017/2018","Godoy Cruz",2,,"Colon Santa FE",1,,"Superliga"
"02.04.2017/2018","Olimpo Bahia Blanca",1,,"Temperley",1,,"Superliga"
"01.04.2017/2018","Lanus",0,,"San Lorenzo",2,,"Superliga"
"01.04.2017/2018","Boca Juniors",2,,"Talleres Cordoba",1,,"Superliga"
"01.04.2017/2018","Patronato",3,,"Rosario Central",0,,"Superliga"
"01.04.2017/2018","Chacarita Juniors",2,,"Arsenal Sarandi",2,,"Superliga"
"01.04.2017/2018","Defensa y Justicia",1,,"River Plate",3,,"Superliga"
"31.03.2017/2018","Independiente",0,,"Atl. Tucuman",2,,"Superliga"
"31.03.2017/2018","Union de Santa Fe",1,,"San Martin S.J.",1,,"Superliga"
"31.03.2017/2018","Gimnasia L.P.",1,,"Argentinos Jrs",3,,"Superliga"
"31.03.2017/2018","Newells Old Boys",2,,"Tigre",1,,"Superliga"
"31.03.2017/2018","Velez Sarsfield",3,,"Estudiantes L.P.",3,,"Superliga"
"30.03.2017/2018","Belgrano",2,,"Racing Club",2,,"Superliga"
"30.03.2017/2018","Huracan",1,,"Banfield",1,,"Superliga"
"19.03.2017/2018","Tigre",1,,"Independiente",1,,"Superliga"
"19.03.2017/2018","Banfield",0,,"Union de Santa Fe",2,,"Superliga"
"18.03.2017/2018","River Plate",3,,"Belgrano",1,,"Superliga"
"18.03.2017/2018","Atl. Tucuman",1,,"Boca Juniors",1,,"Superliga"
"18.03.2017/2018","Estudiantes L.P.",0,,"Godoy Cruz",1,,"Superliga"
"18.03.2017/2018","Arsenal Sarandi",1,,"Velez Sarsfield",1,,"Superliga"
"18.03.2017/2018","Racing Club",5,,"Patronato",0,,"Superliga"
"17.03.2017/2018","Talleres Cordoba",1,,"Defensa y Justicia",0,,"Superliga"
"17.03.2017/2018","San Lorenzo",2,,"Olimpo Bahia Blanca",0,,"Superliga"
"17.03.2017/2018","San Martin S.J.",3,,"Gimnasia L.P.",0,,"Superliga"
"17.03.2017/2018","Argentinos Jrs",1,,"Newells Old Boys",0,,"Superliga"
"17.03.2017/2018","Temperley",1,,"Huracan",2,,"Superliga"
"16.03.2017/2018","Colon Santa FE",1,,"Lanus",2,,"Superliga"
"16.03.2017/2018","Rosario Central",3,,"Chacarita Juniors",1,,"Superliga"
"12.03.2017/2018","Newells Old Boys",2,,"San Martin S.J.",0,,"Superliga"
"12.03.2017/2018","Defensa y Justicia",1,,"Belgrano",1,,"Superliga"
"12.03.2017/2018","Union de Santa Fe",3,,"Temperley",0,,"Superliga"
"11.03.2017/2018","Independiente",2,,"Argentinos Jrs",1,,"Superliga"
"11.03.2017/2018","Velez Sarsfield",2,,"Rosario Central",2,,"Superliga"
"11.03.2017/2018","Huracan",1,,"San Lorenzo",1,,"Superliga"
"11.03.2017/2018","Lanus",0,,"Estudiantes L.P.",0,,"Superliga"
"10.03.2017/2018","Patronato",0,,"River Plate",1,,"Superliga"
"10.03.2017/2018","Boca Juniors",2,,"Tigre",1,,"Superliga"
"10.03.2017/2018","Chacarita Juniors",1,,"Racing Club",1,,"Superliga"
"10.03.2017/2018","Olimpo Bahia Blanca",0,,"Colon Santa FE",3,,"Superliga"
"09.03.2017/2018","Talleres Cordoba",3,,"Atl. Tucuman",1,,"Superliga"
"09.03.2017/2018","Gimnasia L.P.",0,,"Banfield",2,,"Superliga"
"09.03.2017/2018","Godoy Cruz",1,,"Arsenal Sarandi",0,,"Superliga"
"05.03.2017/2018","Argentinos Jrs",2,,"Boca Juniors",0,,"Superliga"
"05.03.2017/2018","Estudiantes L.P.",1,,"Olimpo Bahia Blanca",0,,"Superliga"
"05.03.2017/2018","San Martin S.J.",0,,"Independiente",4,,"Superliga"
"04.03.2017/2018","Racing Club",2,,"Velez Sarsfield",1,,"Superliga"
"04.03.2017/2018","River Plate",1,,"Chacarita Juniors",1,,"Superliga"
"04.03.2017/2018","Atl. Tucuman",0,,"Defensa y Justicia",1,,"Superliga"
"04.03.2017/2018","Banfield",1,,"Newells Old Boys",0,,"Superliga"
"03.03.2017/2018","Temperley",1,,"Gimnasia L.P.",1,,"Superliga"
"03.03.2017/2018","Rosario Central",1,,"Godoy Cruz",2,,"Superliga"
"03.03.2017/2018","San Lorenzo",0,,"Union de Santa Fe",0,,"Superliga"
"03.03.2017/2018","Tigre",0,,"Talleres Cordoba",0,,"Superliga"
"02.03.2017/2018","Colon Santa FE",0,,"Huracan",0,,"Superliga"
"02.03.2017/2018","Arsenal Sarandi",2,,"Lanus",1,,"Superliga"
"02.03.2017/2018","Belgrano",2,,"Patronato",2,,"Superliga"
"26.02.2017/2018","Gimnasia L.P.",1,,"San Lorenzo",0,,"Superliga"
"26.02.2017/2018","Newells Old Boys",0,,"Temperley",0,,"Superliga"
"26.02.2017/2018","Talleres Cordoba",2,,"Argentinos Jrs",0,,"Superliga"
"25.02.2017/2018","Boca Juniors",4,,"San Martin S.J.",2,,"Superliga"
"25.02.2017/2018","Union de Santa Fe",1,,"Colon Santa FE",1,,"Superliga"
"25.02.2017/2018","Chacarita Juniors",0,,"Belgrano",1,,"Superliga"
"25.02.2017/2018","Independiente",1,,"Banfield",0,,"Superliga"
"24.02.2017/2018","Atl. Tucuman",0,,"Tigre",0,,"Superliga"
"24.02.2017/2018","Velez Sarsfield",1,,"River Plate",0,,"Superliga"
"24.02.2017/2018","Defensa y Justicia",1,,"Patronato",0,,"Superliga"
"24.02.2017/2018","Lanus",1,,"Rosario Central",1,,"Superliga"
"23.02.2017/2018","Godoy Cruz",1,,"Racing Club",2,,"Superliga"
"23.02.2017/2018","Huracan",1,,"Estudiantes L.P.",0,,"Superliga"
"23.02.2017/2018","Olimpo Bahia Blanca",2,,"Arsenal Sarandi",1,,"Superliga"
"19.02.2017/2018","Colon Santa FE",1,,"Gimnasia L.P.",0,,"Superliga"
"19.02.2017/2018","Patronato",3,,"Chacarita Juniors",0,,"Superliga"
"19.02.2017/2018","Tigre",1,,"Defensa y Justicia",1,,"Superliga"
"18.02.2017/2018","Banfield",0,,"Boca Juniors",1,,"Superliga"
"18.02.2017/2018","River Plate",2,,"Godoy Cruz",2,,"Superliga"
"18.02.2017/2018","Arsenal Sarandi",1,,"Huracan",1,,"Superliga"
"18.02.2017/2018","San Martin S.J.",1,,"Talleres Cordoba",1,,"Superliga"
"17.02.2017/2018","Rosario Central",5,,"Olimpo Bahia Blanca",0,,"Superliga"
"17.02.2017/2018","Temperley",0,,"Independiente",0,,"Superliga"
"17.02.2017/2018","Argentinos Jrs",2,,"Atl. Tucuman",2,,"Superliga"
"17.02.2017/2018","San Lorenzo",1,,"Newells Old Boys",0,,"Superliga"
"16.02.2017/2018","Belgrano",2,,"Velez Sarsfield",2,,"Superliga"
"16.02.2017/2018","Estudiantes L.P.",2,,"Union de Santa Fe",0,,"Superliga"
"16.02.2017/2018","Racing Club",3,,"Lanus",1,,"Superliga"
"12.02.2017/2018","Huracan",2,,"Rosario Central",3,,"Superliga"
"12.02.2017/2018","Atl. Tucuman",2,,"San Martin S.J.",1,,"Superliga"
"12.02.2017/2018","Tigre",2,,"Argentinos Jrs",0,,"Superliga"
"11.02.2017/2018","Lanus",1,,"River Plate",0,,"Superliga"
"11.02.2017/2018","Boca Juniors",1,,"Temperley",0,,"Superliga"
"11.02.2017/2018","Godoy Cruz",2,,"Belgrano",1,,"Superliga"
"11.02.2017/2018","Talleres Cordoba",1,,"Banfield",0,,"Superliga"
"10.02.2017/2018","Olimpo Bahia Blanca",1,,"Racing Club",2,,"Superliga"
"10.02.2017/2018","Gimnasia L.P.",0,,"Estudiantes L.P.",0,,"Superliga"
"10.02.2017/2018","Velez Sarsfield",0,,"Patronato",2,,"Superliga"
"09.02.2017/2018","Newells Old Boys",0,,"Colon Santa FE",1,,"Superliga"
"09.02.2017/2018","Defensa y Justicia",4,,"Chacarita Juniors",2,,"Superliga"
"09.02.2017/2018","Union de Santa Fe",0,,"Arsenal Sarandi",0,,"Superliga"
"07.02.2017/2018","Godoy Cruz",4,,"Lanus",1,,"Superliga"
"05.02.2017/2018","San Martin S.J.",0,,"Tigre",0,,"Superliga"
"05.02.2017/2018","Chacarita Juniors",2,,"Velez Sarsfield",0,,"Superliga"
"05.02.2017/2018","Temperley",0,,"Talleres Cordoba",1,,"Superliga"
"04.02.2017/2018","Racing Club",4,,"Huracan",0,,"Superliga"
"04.02.2017/2018","San Lorenzo",1,,"Boca Juniors",1,,"Superliga"
"04.02.2017/2018","Arsenal Sarandi",0,,"Gimnasia L.P.",0,,"Superliga"
"04.02.2017/2018","Estudiantes L.P.",4,,"Newells Old Boys",2,,"Superliga"
"03.02.2017/2018","River Plate",2,,"Olimpo Bahia Blanca",0,,"Superliga"
"03.02.2017/2018","Colon Santa FE",0,,"Independiente",1,,"Superliga"
"03.02.2017/2018","Banfield",0,,"Atl. Tucuman",0,,"Superliga"
"03.02.2017/2018","Rosario Central",1,,"Union de Santa Fe",0,,"Superliga"
"02.02.2017/2018","Belgrano",0,,"Lanus",0,,"Superliga"
"02.02.2017/2018","Argentinos Jrs",2,,"Defensa y Justicia",1,,"Superliga"
"02.02.2017/2018","Patronato",0,,"Godoy Cruz",0,,"Superliga"
"29.01.2017/2018","Independiente",1,,"Estudiantes L.P.",2,,"Superliga"
"29.01.2017/2018","Atl. Tucuman",3,,"Temperley",0,,"Superliga"
"29.01.2017/2018","Gimnasia L.P.",2,,"Rosario Central",1,,"Superliga"
"28.01.2017/2018","Union de Santa Fe",2,,"Racing Club",1,,"Superliga"
"28.01.2017/2018","Huracan",1,,"River Plate",0,,"Superliga"
"28.01.2017/2018","Argentinos Jrs",2,,"San Martin S.J.",0,,"Superliga"
"28.01.2017/2018","Olimpo Bahia Blanca",1,,"Belgrano",2,,"Superliga"
"27.01.2017/2018","Boca Juniors",2,,"Colon Santa FE",0,,"Superliga"
"27.01.2017/2018","Lanus",1,,"Patronato",1,,"Superliga"
"27.01.2017/2018","Defensa y Justicia",0,,"Velez Sarsfield",1,,"Superliga"
"27.01.2017/2018","Newells Old Boys",2,,"Arsenal Sarandi",1,,"Superliga"
"26.01.2017/2018","Talleres Cordoba",2,,"San Lorenzo",0,,"Superliga"
"26.01.2017/2018","Godoy Cruz",1,,"Chacarita Juniors",0,,"Superliga"
"26.01.2017/2018","Tigre",1,,"Banfield",2,,"Superliga"
"24.01.2017/2018","Independiente",1,,"Rosario Central",1,,"Superliga"
"11.12.2017/2018","Chacarita Juniors",3,,"Lanus",0,,"Superliga"
"11.12.2017/2018","San Martin S.J.",1,,"Defensa y Justicia",0,,"Superliga"
"10.12.2017/2018","Estudiantes L.P.",0,,"Boca Juniors",1,,"Superliga"
"10.12.2017/2018","Colon Santa FE",0,,"Talleres Cordoba",2,,"Superliga"
"10.12.2017/2018","Racing Club",3,,"Gimnasia L.P.",1,,"Superliga"
"10.12.2017/2018","Rosario Central",1,,"Newells Old Boys",0,,"Superliga"
"09.12.2017/2018","Arsenal Sarandi",1,,"Independiente",2,,"Superliga"
"09.12.2017/2018","Banfield",2,,"Argentinos Jrs",3,,"Superliga"
"08.12.2017/2018","Belgrano",1,,"Huracan",0,,"Superliga"
"08.12.2017/2018","Patronato",1,,"Olimpo Bahia Blanca",0,,"Superliga"
"08.12.2017/2018","Temperley",2,,"Tigre",1,,"Superliga"
"04.12.2017/2018","San Martin S.J.",2,,"Banfield",1,,"Superliga"
"04.12.2017/2018","Atl. Tucuman",2,,"Colon Santa FE",0,,"Superliga"
"04.12.2017/2018","Lanus",0,,"Velez Sarsfield",0,,"Superliga"
"03.12.2017/2018","Gimnasia L.P.",2,,"River Plate",1,,"Superliga"
"03.12.2017/2018","Boca Juniors",2,,"Arsenal Sarandi",0,,"Superliga"
"03.12.2017/2018","Talleres Cordoba",0,,"Estudiantes L.P.",1,,"Superliga"
"03.12.2017/2018","Tigre",1,,"San Lorenzo",2,,"Superliga"
"02.12.2017/2018","Newells Old Boys",2,,"Racing Club",2,,"Superliga"
"02.12.2017/2018","Argentinos Jrs",2,,"Temperley",2,,"Superliga"
"02.12.2017/2018","Olimpo Bahia Blanca",2,,"Chacarita Juniors",0,,"Superliga"
"01.12.2017/2018","Huracan",1,,"Patronato",1,,"Superliga"
"01.12.2017/2018","Defensa y Justicia",3,,"Godoy Cruz",2,,"Superliga"
"01.12.2017/2018","Union de Santa Fe",1,,"Belgrano",1,,"Superliga"
"30.11.2017/2018","San Lorenzo",2,,"Atl. Tucuman",0,,"Superliga"
"27.11.2017/2018","Temperley",1,,"San Martin S.J.",0,,"Superliga"
"27.11.2017/2018","Velez Sarsfield",3,,"Olimpo Bahia Blanca",0,,"Superliga"
"27.11.2017/2018","Arsenal Sarandi",0,,"Talleres Cordoba",1,,"Superliga"
"26.11.2017/2018","Rosario Central",1,,"Boca Juniors",0,,"Superliga"
"26.11.2017/2018","River Plate",1,,"Newells Old Boys",3,,"Superliga"
"26.11.2017/2018","Estudiantes L.P.",1,,"Atl. Tucuman",0,,"Superliga"
"25.11.2017/2018","Racing Club",0,,"Independiente",1,,"Superliga"
"25.11.2017/2018","San Lorenzo",1,,"Argentinos Jrs",0,,"Superliga"
"25.11.2017/2018","Belgrano",2,,"Gimnasia L.P.",0,,"Superliga"
"25.11.2017/2018","Patronato",2,,"Union de Santa Fe",3,,"Superliga"
"24.11.2017/2018","Colon Santa FE",3,,"Tigre",1,,"Superliga"
"24.11.2017/2018","Chacarita Juniors",0,,"Huracan",2,,"Superliga"
"24.11.2017/2018","Banfield",0,,"Defensa y Justicia",1,,"Superliga"
"23.11.2017/2018","Velez Sarsfield",0,,"Godoy Cruz",1,,"Superliga"
"22.11.2017/2018","River Plate",2,,"Union de Santa Fe",0,,"Superliga"
"20.11.2017/2018","Huracan",1,,"Velez Sarsfield",0,,"Superliga"
"20.11.2017/2018","Olimpo Bahia Blanca",1,,"Godoy Cruz",1,,"Superliga"
"20.11.2017/2018","Gimnasia L.P.",2,,"Patronato",0,,"Superliga"
"19.11.2017/2018","Talleres Cordoba",0,,"Rosario Central",1,,"Superliga"
"19.11.2017/2018","Boca Juniors",1,,"Racing Club",2,,"Superliga"
"19.11.2017/2018","Tigre",2,,"Estudiantes L.P.",0,,"Superliga"
"19.11.2017/2018","Union de Santa Fe",0,,"Chacarita Juniors",0,,"Superliga"
"18.11.2017/2018","Independiente",1,,"River Plate",0,,"Superliga"
"18.11.2017/2018","San Martin S.J.",1,,"San Lorenzo",3,,"Superliga"
"18.11.2017/2018","Banfield",0,,"Temperley",0,,"Superliga"
"18.11.2017/2018","Defensa y Justicia",3,,"Lanus",0,,"Superliga"
"17.11.2017/2018","Newells Old Boys",0,,"Belgrano",1,,"Superliga"
"17.11.2017/2018","Atl. Tucuman",0,,"Arsenal Sarandi",0,,"Superliga"
"17.11.2017/2018","Argentinos Jrs",0,,"Colon Santa FE",1,,"Superliga"
"06.11.2017/2018","Velez Sarsfield",0,,"Union de Santa Fe",2,,"Superliga"
"06.11.2017/2018","Patronato",0,,"Newells Old Boys",0,,"Superliga"
"06.11.2017/2018","Arsenal Sarandi",0,,"Tigre",0,,"Superliga"
"05.11.2017/2018","River Plate",1,,"Boca Juniors",2,,"Superliga"
"05.11.2017/2018","Belgrano",0,,"Independiente",0,,"Superliga"
"05.11.2017/2018","Estudiantes L.P.",1,,"Argentinos Jrs",0,,"Superliga"
"05.11.2017/2018","Temperley",1,,"Defensa y Justicia",4,,"Superliga"
"04.11.2017/2018","Racing Club",1,,"Talleres Cordoba",1,,"Superliga"
"04.11.2017/2018","Rosario Central",0,,"Atl. Tucuman",1,,"Superliga"
"04.11.2017/2018","San Lorenzo",0,,"Banfield",1,,"Superliga"
"04.11.2017/2018","Colon Santa FE",3,,"San Martin S.J.",3,,"Superliga"
"04.11.2017/2018","Lanus",0,,"Olimpo Bahia Blanca",2,,"Superliga"
"03.11.2017/2018","Godoy Cruz",2,,"Huracan",1,,"Superliga"
"03.11.2017/2018","Chacarita Juniors",2,,"Gimnasia L.P.",0,,"Superliga"
"30.10.2017/2018","Tigre",1,,"Rosario Central",1,,"Superliga"
"30.10.2017/2018","Defensa y Justicia",1,,"Olimpo Bahia Blanca",1,,"Superliga"
"29.10.2017/2018","Independiente",1,,"Patronato",1,,"Superliga"
"29.10.2017/2018","Boca Juniors",4,,"Belgrano",0,,"Superliga"
"29.10.2017/2018","Temperley",0,,"San Lorenzo",2,,"Superliga"
"29.10.2017/2018","Gimnasia L.P.",4,,"Velez Sarsfield",0,,"Superliga"
"29.10.2017/2018","Newells Old Boys",2,,"Chacarita Juniors",1,,"Superliga"
"28.10.2017/2018","Talleres Cordoba",4,,"River Plate",0,,"Superliga"
"28.10.2017/2018","Atl. Tucuman",3,,"Racing Club",1,,"Superliga"
"28.10.2017/2018","San Martin S.J.",1,,"Estudiantes L.P.",0,,"Superliga"
"28.10.2017/2018","Huracan",4,,"Lanus",0,,"Superliga"
"28.10.2017/2018","Union de Santa Fe",2,,"Godoy Cruz",0,,"Superliga"
"27.10.2017/2018","Argentinos Jrs",3,,"Arsenal Sarandi",2,,"Superliga"
"27.10.2017/2018","Banfield",1,,"Colon Santa FE",1,,"Superliga"
"16.10.2017/2018","Arsenal Sarandi",0,,"San Martin S.J.",1,,"Superliga"
"16.10.2017/2018","Olimpo Bahia Blanca",0,,"Huracan",2,,"Superliga"
"15.10.2017/2018","Patronato",0,,"Boca Juniors",2,,"Superliga"
"15.10.2017/2018","River Plate",2,,"Atl. Tucuman",2,,"Superliga"
"15.10.2017/2018","Belgrano",0,,"Talleres Cordoba",0,,"Superliga"
"15.10.2017/2018","Godoy Cruz",3,,"Gimnasia L.P.",0,,"Superliga"
"15.10.2017/2018","Chacarita Juniors",1,,"Independiente",2,,"Superliga"
