,date,t1,id1,g1,g2,id2,t2,tourn
3549,2002.03.16,Chacarita Juniors,12,1,1,42,Velez Sarsfield,Primera Division
51075,2002.03.16,Central Esp.,806,2,1,822,Progreso,Primera Division
22753,2002.03.16,S. Wanderers,325,0,3,305,Cobreloa,Primera Division
22752,2002.03.16,San Felipe,326,0,1,308,Coquimbo,Primera Division
22755,2002.03.16,A. Italiano,301,2,1,330,U. De Chile,Primera Division
37039,2002.03.16,Espoli,511,0,0,503,Barcelona SC,Serie A
37038,2002.03.16,LDU Quito,518,0,0,507,Dep. Cuenca,Serie A
3548,2002.03.16,Colon Santa FE,13,2,2,25,Newells Old Boys,Primera Division
3547,2002.03.16,Racing Club,30,2,1,20,Huracan,Primera Division
29200,2002.03.16,Dep. Cali,410,3,0,424,Pereira,Liga Postobon
29203,2002.03.16,Atl. Nacional,403,2,1,415,Huila,Liga Postobon
22754,2002.03.16,Huachipato,315,3,1,306,Cobresal,Primera Division
29201,2002.03.16,Cartagena,405,2,2,411,Dep. Pasto,Liga Postobon
3550,2002.03.17,Talleres Cordoba,37,1,0,41,Union de Santa Fe,Primera Division
3552,2002.03.17,Argentinos Jrs,4,1,1,26,Nueva Chicago,Primera Division
3553,2002.03.17,River Plate,31,0,0,8,Banfield,Primera Division
3551,2002.03.17,Gimnasia L.P.,18,2,1,22,Independiente,Primera Division
22759,2002.03.17,Rangers,323,3,1,329,U. Catolica,Primera Division
22758,2002.03.17,S. Morning,324,1,1,322,Palestino,Primera Division
22757,2002.03.17,Deportes Temuco,313,0,0,332,U. Espanola,Primera Division
22756,2002.03.17,Colo Colo,307,2,0,310,D. Concepcion,Primera Division
10616,2002.03.17,Central Union,107,2,2,130,Wilstermann,Liga de Futbol Prof
10615,2002.03.17,Mariscal,116,2,1,123,San Jose,Liga de Futbol Prof
10614,2002.03.17,Blooming,105,2,4,118,Oriente Petrolero,Liga de Futbol Prof
41359,2002.03.17,Sp. Luqueno,624,2,0,617,Recoleta,Primera Division
3554,2002.03.17,Rosario Central,32,2,0,16,Estudiantes L.P.,Primera Division
3555,2002.03.17,Lanus,24,1,0,10,Boca Juniors,Primera Division
41361,2002.03.17,Cerro Porteno,604,3,1,622,Sol de America,Primera Division
55557,2002.03.17,Dep. Tachira,911,3,1,915,Estudiantes Merida,Primera Division
55556,2002.03.17,Portuguesa,928,3,3,926,Nacional Tachira,Primera Division
55555,2002.03.17,Trujillanos,930,3,0,923,Mineros,Primera Division
55554,2002.03.17,Monagas,925,3,0,927,Petare,Primera Division
41360,2002.03.17,San Lorenzo,620,0,1,611,Guarani,Primera Division
51077,2002.03.19,Juventud,813,5,1,818,Paysandu Bella Vista,Primera Division
51078,2002.03.21,Nacional,817,3,1,832,Villa Espanola,Primera Division
37040,2002.03.21,Dep. Cuenca,507,0,0,511,Espoli,Serie A
29211,2002.03.22,America De Cali,402,2,0,404,Bucaramanga,Liga Postobon
51079,2002.03.22,Progreso,822,2,4,820,Penarol,Primera Division
51080,2002.03.22,Plaza Colonia,821,0,1,811,Defensor Sp.,Primera Division
51081,2002.03.22,Fenix,812,3,2,810,Danubio,Primera Division
41363,2002.03.22,Libertad Asuncion,614,3,0,620,San Lorenzo,Primera Division
29209,2002.03.22,Millonarios,421,0,1,403,Atl. Nacional,Liga Postobon
22763,2002.03.22,U. Espanola,332,4,1,315,Huachipato,Primera Division
22762,2002.03.22,Coquimbo,308,3,0,313,Deportes Temuco,Primera Division
22761,2002.03.22,Palestino,322,0,0,323,Rangers,Primera Division
22760,2002.03.22,U. Catolica,329,2,1,326,San Felipe,Primera Division
29210,2002.03.22,Quindio,426,0,3,410,Dep. Cali,Liga Postobon
29207,2002.03.22,Ind. Medellin,416,1,2,427,Santa Fe,Liga Postobon
41362,2002.03.22,Olimpia Asuncion,616,2,2,617,Recoleta,Primera Division
29205,2002.03.22,Dep. Pasto,411,2,1,429,U. Magdalena,Liga Postobon
29204,2002.03.22,Envigado,413,2,0,408,Cortulua,Liga Postobon
37041,2002.03.22,EL Nacional,509,0,1,508,Dep. Quito,Serie A
37042,2002.03.22,Barcelona SC,503,0,0,510,Emelec,Serie A
37043,2002.03.22,Aucas,502,0,0,518,LDU Quito,Serie A
3556,2002.03.22,Independiente,22,1,3,12,Chacarita Juniors,Primera Division
29212,2002.03.22,Junior,418,3,1,422,Once Caldas,Liga Postobon
29206,2002.03.22,Huila,415,2,2,412,Deportes Tolima,Liga Postobon
29208,2002.03.22,Pereira,424,2,1,405,Cartagena,Liga Postobon
3560,2002.03.23,Union de Santa Fe,41,0,1,20,Huracan,Primera Division
3559,2002.03.23,Belgrano,9,0,1,13,Colon Santa FE,Primera Division
3561,2002.03.23,Newells Old Boys,25,0,1,18,Gimnasia L.P.,Primera Division
3558,2002.03.23,San Lorenzo,33,0,1,30,Racing Club,Primera Division
3557,2002.03.23,Nueva Chicago,26,0,1,32,Rosario Central,Primera Division
41364,2002.03.23,12 de Octubre,601,1,0,604,Cerro Porteno,Primera Division
22765,2002.03.23,Colo Colo,307,3,0,301,A. Italiano,Primera Division
22766,2002.03.23,Cobresal,306,3,2,330,U. De Chile,Primera Division
22764,2002.03.23,D. Concepcion,310,0,3,325,S. Wanderers,Primera Division
51082,2002.03.23,Central Esp.,806,2,1,804,CA Cerro,Primera Division
51083,2002.03.23,Wanderers,834,1,2,802,Bella Vista,Primera Division
51084,2002.03.23,Tacuarembo,831,2,0,828,Sayago,Primera Division
51085,2002.03.23,Paysandu Bella Vista,818,4,2,826,River Plate,Primera Division
37044,2002.03.23,Olmedo,522,0,0,519,Macara,Serie A
22767,2002.03.23,Cobreloa,305,3,3,324,S. Morning,Primera Division
51086,2002.03.23,Maldonado,815,1,0,813,Juventud,Primera Division
10617,2002.03.24,Wilstermann,130,2,0,113,Independiente,Liga de Futbol Prof
10618,2002.03.24,San Jose,123,1,5,126,The Strongest,Liga de Futbol Prof
10619,2002.03.24,Real Potosi,121,3,2,105,Blooming,Liga de Futbol Prof
55558,2002.03.24,Caracas,906,2,2,923,Mineros,Primera Division
10621,2002.03.24,Iberoamericana,112,6,0,111,Guabira,Liga de Futbol Prof
41365,2002.03.24,Sp. Luqueno,624,1,0,622,Sol de America,Primera Division
55559,2002.03.24,Dep. Tachira,911,1,4,926,Nacional Tachira,Primera Division
10620,2002.03.24,Oriente Petrolero,118,4,1,107,Central Union,Liga de Futbol Prof
55560,2002.03.24,Portuguesa,928,2,1,927,Petare,Primera Division
55561,2002.03.24,Trujillanos,930,1,1,915,Estudiantes Merida,Primera Division
3565,2002.03.24,Velez Sarsfield,42,0,1,31,River Plate,Primera Division
3564,2002.03.24,Estudiantes L.P.,16,4,0,37,Talleres Cordoba,Primera Division
3563,2002.03.24,Banfield,8,2,2,24,Lanus,Primera Division
3562,2002.03.24,Boca Juniors,10,3,2,4,Argentinos Jrs,Primera Division
41366,2002.03.24,Sport Colombia,625,2,1,611,Guarani,Primera Division
3566,2002.03.26,Racing Club,30,0,0,41,Union de Santa Fe,Primera Division
29213,2002.03.26,Once Caldas,422,2,1,408,Cortulua,Liga Postobon
3570,2002.03.27,Argentinos Jrs,4,2,1,8,Banfield,Primera Division
41367,2002.03.27,12 de Octubre,601,1,0,616,Olimpia Asuncion,Primera Division
3569,2002.03.27,Colon Santa FE,13,0,1,33,San Lorenzo,Primera Division
3567,2002.03.27,River Plate,31,1,0,22,Independiente,Primera Division
3571,2002.03.27,Talleres Cordoba,37,0,1,26,Nueva Chicago,Primera Division
3572,2002.03.27,Lanus,24,1,1,42,Velez Sarsfield,Primera Division
3573,2002.03.27,Gimnasia L.P.,18,4,3,9,Belgrano,Primera Division
3568,2002.03.27,Rosario Central,32,1,3,10,Boca Juniors,Primera Division
3574,2002.03.27,Chacarita Juniors,12,2,1,25,Newells Old Boys,Primera Division
3576,2002.03.28,Colon Santa FE,13,2,0,30,Racing Club,Primera Division
51087,2002.03.28,Maldonado,815,2,2,812,Fenix,Primera Division
3575,2002.03.28,Huracan,20,1,6,16,Estudiantes L.P.,Primera Division
22768,2002.03.29,U. De Chile,330,2,0,332,U. Espanola,Primera Division
22769,2002.03.29,Rangers,323,3,1,305,Cobreloa,Primera Division
51088,2002.03.29,Nacional,817,0,1,804,CA Cerro,Primera Division
51089,2002.03.29,Wanderers,834,1,1,828,Sayago,Primera Division
3578,2002.03.30,Velez Sarsfield,42,0,1,4,Argentinos Jrs,Primera Division
22770,2002.03.30,A. Italiano,301,1,1,306,Cobresal,Primera Division
22771,2002.03.30,Huachipato,315,3,1,308,Coquimbo,Primera Division
3577,2002.03.30,Banfield,8,2,1,32,Rosario Central,Primera Division
22773,2002.03.30,S. Morning,324,2,1,310,D. Concepcion,Primera Division
51094,2002.03.30,Central Esp.,806,0,3,820,Penarol,Primera Division
51090,2002.03.30,Tacuarembo,831,0,2,810,Danubio,Primera Division
51091,2002.03.30,Plaza Colonia,821,2,0,822,Progreso,Primera Division
51092,2002.03.30,Paysandu Bella Vista,818,0,2,832,Villa Espanola,Primera Division
51093,2002.03.30,Juventud,813,1,8,811,Defensor Sp.,Primera Division
3579,2002.03.30,Independiente,22,1,1,24,Lanus,Primera Division
22772,2002.03.30,San Felipe,326,2,2,322,Palestino,Primera Division
22774,2002.03.30,S. Wanderers,325,3,1,307,Colo Colo,Primera Division
51095,2002.03.30,Bella Vista,802,0,2,826,River Plate,Primera Division
29215,2002.03.30,Santa Fe,427,3,0,415,Huila,Liga Postobon
29214,2002.03.30,U. Magdalena,429,2,1,424,Pereira,Liga Postobon
41369,2002.03.30,Olimpia Asuncion,616,1,3,622,Sol de America,Primera Division
22775,2002.03.30,Deportes Temuco,313,3,3,329,U. Catolica,Primera Division
29216,2002.03.30,Once Caldas,422,1,0,416,Ind. Medellin,Liga Postobon
29217,2002.03.30,Deportes Tolima,412,0,0,421,Millonarios,Liga Postobon
29218,2002.03.30,Cortulua,408,0,0,418,Junior,Liga Postobon
29219,2002.03.30,Cartagena,405,0,0,426,Quindio,Liga Postobon
29221,2002.03.30,Atl. Nacional,403,2,0,411,Dep. Pasto,Liga Postobon
29220,2002.03.30,Bucaramanga,404,1,2,410,Dep. Cali,Liga Postobon
37049,2002.03.30,Dep. Cuenca,507,0,2,503,Barcelona SC,Serie A
37048,2002.03.30,Dep. Quito,508,0,2,522,Olmedo,Serie A
41368,2002.03.30,Sp. Luqueno,624,1,0,601,12 de Octubre,Primera Division
37047,2002.03.30,Emelec,510,0,0,519,Macara,Serie A
37046,2002.03.30,Espoli,511,0,2,502,Aucas,Serie A
37045,2002.03.30,LDU Quito,518,0,1,509,EL Nacional,Serie A
10622,2002.03.30,Independiente,113,2,0,118,Oriente Petrolero,Liga de Futbol Prof
29222,2002.03.30,America De Cali,402,1,0,413,Envigado,Liga Postobon
41371,2002.03.31,Guarani,611,3,1,617,Recoleta,Primera Division
10626,2002.03.31,Mariscal,116,0,2,130,Wilstermann,Liga de Futbol Prof
41370,2002.03.31,San Lorenzo,620,0,0,625,Sport Colombia,Primera Division
41372,2002.03.31,Cerro Porteno,604,3,1,614,Libertad Asuncion,Primera Division
10627,2002.03.31,Central Union,107,3,0,121,Real Potosi,Liga de Futbol Prof
10625,2002.03.31,Guabira,111,1,0,126,The Strongest,Liga de Futbol Prof
10623,2002.03.31,Blooming,105,1,0,112,Iberoamericana,Liga de Futbol Prof
3585,2002.03.31,Nueva Chicago,26,0,4,20,Huracan,Primera Division
3584,2002.03.31,Estudiantes L.P.,16,3,2,41,Union de Santa Fe,Primera Division
3583,2002.03.31,San Lorenzo,33,3,3,18,Gimnasia L.P.,Primera Division
3582,2002.03.31,Newells Old Boys,25,1,0,31,River Plate,Primera Division
3581,2002.03.31,Belgrano,9,1,0,12,Chacarita Juniors,Primera Division
10624,2002.03.31,Bolivar,106,2,0,123,San Jose,Liga de Futbol Prof
3580,2002.03.31,Boca Juniors,10,1,0,37,Talleres Cordoba,Primera Division
3586,2002.04.01,Rosario Central,32,0,3,42,Velez Sarsfield,Primera Division
37054,2002.04.02,EL Nacional,509,0,0,518,LDU Quito,Serie A
37051,2002.04.02,Aucas,502,0,0,511,Espoli,Serie A
37050,2002.04.02,Macara,519,0,1,510,Emelec,Serie A
37053,2002.04.02,Olmedo,522,0,2,508,Dep. Quito,Serie A
29225,2002.04.02,Envigado,413,2,0,404,Bucaramanga,Liga Postobon
37052,2002.04.02,Barcelona SC,503,0,0,507,Dep. Cuenca,Serie A
29227,2002.04.02,Ind. Medellin,416,1,4,408,Cortulua,Liga Postobon
29228,2002.04.02,Pereira,424,0,0,403,Atl. Nacional,Liga Postobon
29229,2002.04.02,Millonarios,421,0,1,427,Santa Fe,Liga Postobon
3587,2002.04.02,Argentinos Jrs,4,1,0,22,Independiente,Primera Division
29223,2002.04.02,Dep. Cali,410,1,1,405,Cartagena,Liga Postobon
29231,2002.04.02,Junior,418,0,0,402,America De Cali,Liga Postobon
29230,2002.04.02,Quindio,426,3,1,429,U. Magdalena,Liga Postobon
29226,2002.04.02,Huila,415,2,0,422,Once Caldas,Liga Postobon
29224,2002.04.02,Dep. Pasto,411,2,0,412,Deportes Tolima,Liga Postobon
3595,2002.04.03,Gimnasia L.P.,18,1,0,13,Colon Santa FE,Primera Division
3594,2002.04.03,Huracan,20,0,2,10,Boca Juniors,Primera Division
3593,2002.04.03,Racing Club,30,0,0,16,Estudiantes L.P.,Primera Division
3591,2002.04.03,Union de Santa Fe,41,0,2,26,Nueva Chicago,Primera Division
3588,2002.04.03,Lanus,24,1,0,25,Newells Old Boys,Primera Division
3589,2002.04.03,River Plate,31,2,1,9,Belgrano,Primera Division
10628,2002.04.03,Bolivar,106,6,1,116,Mariscal,Liga de Futbol Prof
3592,2002.04.03,Talleres Cordoba,37,1,2,8,Banfield,Primera Division
3590,2002.04.03,Chacarita Juniors,12,0,1,33,San Lorenzo,Primera Division
41373,2002.04.04,Guarani,611,2,1,624,Sp. Luqueno,Primera Division
51096,2002.04.04,Defensor Sp.,811,2,0,812,Fenix,Primera Division
41374,2002.04.05,Olimpia Asuncion,616,3,1,601,12 de Octubre,Primera Division
51098,2002.04.05,Danubio,810,0,0,834,Wanderers,Primera Division
51097,2002.04.05,Tacuarembo,831,1,3,820,Penarol,Primera Division
37055,2002.04.05,Dep. Quito,508,0,1,509,EL Nacional,Serie A
3596,2002.04.05,Banfield,8,0,0,20,Huracan,Primera Division
22776,2002.04.05,U. Espanola,332,3,2,306,Cobresal,Primera Division
22777,2002.04.05,U. Catolica,329,2,2,315,Huachipato,Primera Division
22778,2002.04.05,Palestino,322,2,2,313,Deportes Temuco,Primera Division
3597,2002.04.06,Velez Sarsfield,42,2,0,37,Talleres Cordoba,Primera Division
37057,2002.04.06,LDU Quito,518,0,4,502,Aucas,Serie A
37056,2002.04.06,Macara,519,0,1,522,Olmedo,Serie A
51102,2002.04.06,Maldonado,815,4,1,832,Villa Espanola,Primera Division
29240,2002.04.06,Envigado,413,1,0,418,Junior,Liga Postobon
29239,2002.04.06,U. Magdalena,429,3,2,410,Dep. Cali,Liga Postobon
29238,2002.04.06,Once Caldas,422,2,1,421,Millonarios,Liga Postobon
29237,2002.04.06,Santa Fe,427,1,1,411,Dep. Pasto,Liga Postobon
29236,2002.04.06,Deportes Tolima,412,1,2,424,Pereira,Liga Postobon
29235,2002.04.06,Bucaramanga,404,3,0,405,Cartagena,Liga Postobon
29234,2002.04.06,Atl. Nacional,403,2,2,426,Quindio,Liga Postobon
29233,2002.04.06,America De Cali,402,0,0,416,Ind. Medellin,Liga Postobon
22782,2002.04.06,S. Wanderers,325,2,1,301,A. Italiano,Primera Division
37058,2002.04.06,Espoli,511,0,1,507,Dep. Cuenca,Serie A
22781,2002.04.06,Cobreloa,305,1,1,326,San Felipe,Primera Division
22780,2002.04.06,Coquimbo,308,0,2,330,U. De Chile,Primera Division
22779,2002.04.06,D. Concepcion,310,1,0,323,Rangers,Primera Division
10633,2002.04.06,Iberoamericana,112,1,0,107,Central Union,Liga de Futbol Prof
10632,2002.04.06,Real Potosi,121,4,1,113,Independiente,Liga de Futbol Prof
10631,2002.04.06,San Jose,123,3,1,111,Guabira,Liga de Futbol Prof
10630,2002.04.06,The Strongest,126,2,1,105,Blooming,Liga de Futbol Prof
10629,2002.04.06,Wilstermann,130,2,3,106,Bolivar,Liga de Futbol Prof
51099,2002.04.06,River Plate,826,2,3,806,Central Esp.,Primera Division
51100,2002.04.06,Progreso,822,2,4,817,Nacional,Primera Division
51101,2002.04.06,Paysandu Bella Vista,818,2,1,828,Sayago,Primera Division
29232,2002.04.06,Cortulua,408,2,1,415,Huila,Liga Postobon
37059,2002.04.06,Emelec,510,0,1,503,Barcelona SC,Serie A
51103,2002.04.06,Juventud,813,0,2,821,Plaza Colonia,Primera Division
41375,2002.04.06,Sport Colombia,625,0,2,604,Cerro Porteno,Primera Division
3598,2002.04.06,Independiente,22,1,4,32,Rosario Central,Primera Division
51104,2002.04.06,Bella Vista,802,0,1,804,CA Cerro,Primera Division
41376,2002.04.06,Sol de America,622,3,3,614,Libertad Asuncion,Primera Division
55563,2002.04.07,Petare,927,2,2,911,Dep. Tachira,Primera Division
55564,2002.04.07,Nacional Tachira,926,1,2,930,Trujillanos,Primera Division
55565,2002.04.07,Estudiantes Merida,915,4,1,906,Caracas,Primera Division
22783,2002.04.07,Colo Colo,307,2,1,324,S. Morning,Primera Division
3605,2002.04.07,Colon Santa FE,13,1,1,12,Chacarita Juniors,Primera Division
3604,2002.04.07,Gimnasia L.P.,18,2,3,30,Racing Club,Primera Division
3603,2002.04.07,Nueva Chicago,26,1,0,16,Estudiantes L.P.,Primera Division
55562,2002.04.07,Monagas,925,3,2,928,Portuguesa,Primera Division
3599,2002.04.07,Boca Juniors,10,3,0,41,Union de Santa Fe,Primera Division
3600,2002.04.07,Newells Old Boys,25,2,1,4,Argentinos Jrs,Primera Division
3601,2002.04.07,San Lorenzo,33,0,0,31,River Plate,Primera Division
3602,2002.04.07,Belgrano,9,1,0,24,Lanus,Primera Division
55569,2002.04.10,Caracas,906,2,1,926,Nacional Tachira,Primera Division
55568,2002.04.10,Dep. Tachira,911,1,2,925,Monagas,Primera Division
55566,2002.04.10,Trujillanos,930,0,1,927,Petare,Primera Division
55567,2002.04.10,Mineros,923,1,0,915,Estudiantes Merida,Primera Division
37060,2002.04.11,Dep. Cuenca,507,0,2,518,LDU Quito,Serie A
51105,2002.04.11,Maldonado,815,2,4,810,Danubio,Primera Division
41377,2002.04.11,Libertad Asuncion,614,5,1,622,Sol de America,Primera Division
51107,2002.04.12,Sayago,828,1,3,806,Central Esp.,Primera Division
22786,2002.04.12,A. Italiano,301,1,0,332,U. Espanola,Primera Division
51106,2002.04.12,Plaza Colonia,821,2,0,820,Penarol,Primera Division
22785,2002.04.12,Cobresal,306,1,1,308,Coquimbo,Primera Division
37063,2002.04.12,Aucas,502,0,1,508,Dep. Quito,Serie A
41378,2002.04.12,12 de Octubre,601,1,1,616,Olimpia Asuncion,Primera Division
37062,2002.04.12,Olmedo,522,0,1,510,Emelec,Serie A
3606,2002.04.12,Lanus,24,2,2,33,San Lorenzo,Primera Division
37061,2002.04.12,EL Nacional,509,0,1,519,Macara,Serie A
22784,2002.04.12,San Felipe,326,3,1,310,D. Concepcion,Primera Division
22787,2002.04.13,Deportes Temuco,313,3,1,305,Cobreloa,Primera Division
22788,2002.04.13,Rangers,323,2,0,307,Colo Colo,Primera Division
22789,2002.04.13,S. Morning,324,0,1,325,S. Wanderers,Primera Division
22790,2002.04.13,U. De Chile,330,1,1,329,U. Catolica,Primera Division
22791,2002.04.13,Huachipato,315,2,2,322,Palestino,Primera Division
3608,2002.04.13,Argentinos Jrs,4,1,2,9,Belgrano,Primera Division
3607,2002.04.13,Union de Santa Fe,41,0,2,8,Banfield,Primera Division
51108,2002.04.13,Bella Vista,802,3,1,817,Nacional,Primera Division
51109,2002.04.13,Defensor Sp.,811,3,1,834,Wanderers,Primera Division
41380,2002.04.13,Cerro Porteno,604,1,1,625,Sport Colombia,Primera Division
51110,2002.04.13,Juventud,813,0,1,832,Villa Espanola,Primera Division
51111,2002.04.13,Paysandu Bella Vista,818,1,0,822,Progreso,Primera Division
51112,2002.04.13,River Plate,826,1,5,812,Fenix,Primera Division
51113,2002.04.13,Tacuarembo,831,0,0,804,CA Cerro,Primera Division
37064,2002.04.13,Barcelona SC,503,0,0,511,Espoli,Serie A
41379,2002.04.13,Sp. Luqueno,624,0,2,611,Guarani,Primera Division
29249,2002.04.13,Cartagena,405,1,0,429,U. Magdalena,Liga Postobon
29248,2002.04.13,Dep. Cali,410,1,1,403,Atl. Nacional,Liga Postobon
29246,2002.04.13,Huila,415,2,0,402,America De Cali,Liga Postobon
29247,2002.04.13,Dep. Pasto,411,1,0,422,Once Caldas,Liga Postobon
29244,2002.04.13,Junior,418,0,0,404,Bucaramanga,Liga Postobon
29243,2002.04.13,Millonarios,421,1,0,408,Cortulua,Liga Postobon
29242,2002.04.13,Pereira,424,0,0,427,Santa Fe,Liga Postobon
3609,2002.04.13,Huracan,20,1,0,42,Velez Sarsfield,Primera Division
3610,2002.04.13,Talleres Cordoba,37,0,0,22,Independiente,Primera Division
29245,2002.04.13,Ind. Medellin,416,2,2,413,Envigado,Liga Postobon
29241,2002.04.13,Quindio,426,0,0,412,Deportes Tolima,Liga Postobon
10636,2002.04.14,Bolivar,106,4,1,118,Oriente Petrolero,Liga de Futbol Prof
10637,2002.04.14,Mariscal,116,1,1,121,Real Potosi,Liga de Futbol Prof
10638,2002.04.14,Wilstermann,130,2,2,123,San Jose,Liga de Futbol Prof
10639,2002.04.14,Independiente,113,1,1,112,Iberoamericana,Liga de Futbol Prof
55572,2002.04.14,Portuguesa,928,0,0,911,Dep. Tachira,Primera Division
55571,2002.04.14,Monagas,925,2,2,930,Trujillanos,Primera Division
10634,2002.04.14,Blooming,105,3,1,111,Guabira,Liga de Futbol Prof
3615,2002.04.14,Estudiantes L.P.,16,0,1,10,Boca Juniors,Primera Division
10635,2002.04.14,Central Union,107,1,1,126,The Strongest,Liga de Futbol Prof
3613,2002.04.14,Rosario Central,32,0,0,25,Newells Old Boys,Primera Division
3612,2002.04.14,Chacarita Juniors,12,0,1,18,Gimnasia L.P.,Primera Division
3611,2002.04.14,River Plate,31,4,2,13,Colon Santa FE,Primera Division
3614,2002.04.14,Racing Club,30,1,0,26,Nueva Chicago,Primera Division
55570,2002.04.14,Nacional Tachira,926,4,0,923,Mineros,Primera Division
3617,2002.04.16,San Lorenzo,33,1,1,4,Argentinos Jrs,Primera Division
3616,2002.04.16,Independiente,22,0,4,20,Huracan,Primera Division
29256,2002.04.16,Once Caldas,422,1,1,424,Pereira,Liga Postobon
29257,2002.04.16,Santa Fe,427,2,0,426,Quindio,Liga Postobon
29255,2002.04.16,Junior,418,2,0,416,Ind. Medellin,Liga Postobon
29254,2002.04.16,Cortulua,408,1,0,411,Dep. Pasto,Liga Postobon
29253,2002.04.16,Deportes Tolima,412,2,2,410,Dep. Cali,Liga Postobon
