"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"18.10.2013/2014","A. Italiano",0,,"Nublense",2,,"Primera Division"
"06.10.2013/2014","Colo Colo",2,,"Union La Calera",0,,"Primera Division"
"06.10.2013/2014","Cobreloa",2,,"Deportes Iquique",3,,"Primera Division"
"06.10.2013/2014","Antofagasta",1,,"U. De Concepcion",1,,"Primera Division"
"06.10.2013/2014","U. Catolica",5,,"Rangers",1,,"Primera Division"
"05.10.2013/2014","A. Italiano",0,,"U. Espanola",2,,"Primera Division"
"05.10.2013/2014","U. De Chile",1,,"O'Higgins",1,,"Primera Division"
"05.10.2013/2014","Everton",0,,"Cobresal",1,,"Primera Division"
"05.10.2013/2014","Nublense",2,,"S. Wanderers",3,,"Primera Division"
"04.10.2013/2014","Huachipato",0,,"Palestino",2,,"Primera Division"
"29.09.2013/2014","Deportes Iquique",2,,"U. Catolica",2,,"Primera Division"
"29.09.2013/2014","U. Espanola",0,,"U. De Chile",2,,"Primera Division"
"29.09.2013/2014","Rangers",0,,"Nublense",3,,"Primera Division"
"29.09.2013/2014","S. Wanderers",3,,"Everton",0,,"Primera Division"
"29.09.2013/2014","U. De Concepcion",2,,"A. Italiano",1,,"Primera Division"
"28.09.2013/2014","Union La Calera",1,,"Antofagasta",1,,"Primera Division"
"28.09.2013/2014","Cobresal",3,,"Colo Colo",1,,"Primera Division"
"28.09.2013/2014","Palestino",2,,"Cobreloa",0,,"Primera Division"
"27.09.2013/2014","O'Higgins",1,,"Huachipato",0,,"Primera Division"
"22.09.2013/2014","U. De Chile",2,,"A. Italiano",0,,"Primera Division"
"22.09.2013/2014","Antofagasta",1,,"Deportes Iquique",2,,"Primera Division"
"22.09.2013/2014","Nublense",3,,"Huachipato",1,,"Primera Division"
"21.09.2013/2014","U. Catolica",1,,"O'Higgins",2,,"Primera Division"
"21.09.2013/2014","Colo Colo",0,,"Palestino",1,,"Primera Division"
"21.09.2013/2014","Cobreloa",2,,"Cobresal",0,,"Primera Division"
"21.09.2013/2014","Union La Calera",1,,"S. Wanderers",3,,"Primera Division"
"21.09.2013/2014","U. De Concepcion",2,,"Rangers",1,,"Primera Division"
"20.09.2013/2014","Everton",1,,"U. Espanola",2,,"Primera Division"
"15.09.2013/2014","Huachipato",0,,"U. Catolica",4,,"Primera Division"
"15.09.2013/2014","Cobresal",1,,"U. De Concepcion",0,,"Primera Division"
"15.09.2013/2014","Everton",2,,"U. De Chile",1,,"Primera Division"
"14.09.2013/2014","O'Higgins",1,,"Nublense",0,,"Primera Division"
"14.09.2013/2014","U. Espanola",0,,"Cobreloa",1,,"Primera Division"
"14.09.2013/2014","S. Wanderers",0,,"Deportes Iquique",2,,"Primera Division"
"14.09.2013/2014","Rangers",0,,"Colo Colo",3,,"Primera Division"
"14.09.2013/2014","Palestino",1,,"Union La Calera",1,,"Primera Division"
"13.09.2013/2014","A. Italiano",3,,"Antofagasta",4,,"Primera Division"
"04.09.2013/2014","U. De Concepcion",1,,"Union La Calera",1,,"Primera Division"
"01.09.2013/2014","U. De Chile",2,,"S. Wanderers",2,,"Primera Division"
"01.09.2013/2014","Cobreloa",2,,"Rangers",1,,"Primera Division"
"01.09.2013/2014","Colo Colo",0,,"U. Espanola",2,,"Primera Division"
"01.09.2013/2014","Deportes Iquique",1,,"Huachipato",1,,"Primera Division"
"31.08.2013/2014","O'Higgins",0,,"Palestino",1,,"Primera Division"
"31.08.2013/2014","U. Catolica",3,,"Cobresal",0,,"Primera Division"
"31.08.2013/2014","Union La Calera",1,,"A. Italiano",1,,"Primera Division"
"31.08.2013/2014","U. De Concepcion",2,,"Nublense",2,,"Primera Division"
"30.08.2013/2014","Antofagasta",2,,"Everton",0,,"Primera Division"
"25.08.2013/2014","U. De Chile",5,,"Antofagasta",0,,"Primera Division"
"25.08.2013/2014","Deportes Iquique",2,,"Union La Calera",1,,"Primera Division"
"25.08.2013/2014","Rangers",1,,"Cobresal",2,,"Primera Division"
"25.08.2013/2014","Huachipato",0,,"Colo Colo",0,,"Primera Division"
"25.08.2013/2014","Everton",2,,"U. De Concepcion",3,,"Primera Division"
"24.08.2013/2014","A. Italiano",1,,"Cobreloa",1,,"Primera Division"
"24.08.2013/2014","Palestino",3,,"U. Catolica",6,,"Primera Division"
"24.08.2013/2014","S. Wanderers",0,,"O'Higgins",3,,"Primera Division"
"23.08.2013/2014","Nublense",0,,"U. Espanola",2,,"Primera Division"
"18.08.2013/2014","Colo Colo",4,,"Deportes Iquique",1,,"Primera Division"
"18.08.2013/2014","Cobresal",2,,"Antofagasta",0,,"Primera Division"
"18.08.2013/2014","Nublense",2,,"U. De Chile",2,,"Primera Division"
"17.08.2013/2014","Rangers",2,,"Union La Calera",2,,"Primera Division"
"17.08.2013/2014","Cobreloa",2,,"S. Wanderers",1,,"Primera Division"
"17.08.2013/2014","U. Catolica",1,,"A. Italiano",1,,"Primera Division"
"17.08.2013/2014","U. De Concepcion",2,,"Palestino",0,,"Primera Division"
"17.08.2013/2014","U. Espanola",0,,"Huachipato",2,,"Primera Division"
"16.08.2013/2014","O'Higgins",1,,"Everton",1,,"Primera Division"
"11.08.2013/2014","Huachipato",0,,"Cobreloa",0,,"Primera Division"
"11.08.2013/2014","Deportes Iquique",2,,"U. Espanola",1,,"Primera Division"
"11.08.2013/2014","Union La Calera",2,,"Nublense",1,,"Primera Division"
"11.08.2013/2014","Antofagasta",1,,"Colo Colo",1,,"Primera Division"
"10.08.2013/2014","A. Italiano",1,,"O'Higgins",1,,"Primera Division"
"10.08.2013/2014","Everton",3,,"Rangers",1,,"Primera Division"
"10.08.2013/2014","Palestino",2,,"S. Wanderers",2,,"Primera Division"
"10.08.2013/2014","U. Catolica",1,,"U. De Concepcion",1,,"Primera Division"
"09.08.2013/2014","U. De Chile",3,,"Cobresal",0,,"Primera Division"
"04.08.2013/2014","Colo Colo",0,,"Everton",1,,"Primera Division"
"04.08.2013/2014","Cobresal",0,,"Deportes Iquique",0,,"Primera Division"
"04.08.2013/2014","Nublense",1,,"Cobreloa",1,,"Primera Division"
"03.08.2013/2014","Rangers",1,,"Huachipato",0,,"Primera Division"
"03.08.2013/2014","Palestino",1,,"U. De Chile",1,,"Primera Division"
"03.08.2013/2014","S. Wanderers",0,,"A. Italiano",0,,"Primera Division"
"03.08.2013/2014","U. Espanola",0,,"U. Catolica",1,,"Primera Division"
"02.08.2013/2014","O'Higgins",2,,"Antofagasta",1,,"Primera Division"
"28.07.2013/2014","U. Catolica",3,,"Nublense",0,,"Primera Division"
"28.07.2013/2014","Cobreloa",2,,"U. De Concepcion",0,,"Primera Division"
"28.07.2013/2014","Deportes Iquique",0,,"O'Higgins",1,,"Primera Division"
"28.07.2013/2014","A. Italiano",4,,"Colo Colo",0,,"Primera Division"
"27.07.2013/2014","Antofagasta",1,,"U. Espanola",0,,"Primera Division"
"27.07.2013/2014","U. De Chile",0,,"Rangers",1,,"Primera Division"
"27.07.2013/2014","Union La Calera",1,,"Cobresal",1,,"Primera Division"
"27.07.2013/2014","Huachipato",0,,"S. Wanderers",1,,"Primera Division"
"26.07.2013/2014","Everton",0,,"Palestino",2,,"Primera Division"
"02.06.2013","Cobresal",3,,"Curico Unido",0,,"Primera Division"
"29.05.2013","Curico Unido",0,,"Cobresal",0,,"Primera Division"
"26.05.2013","San Marcos de Arica",1,,"U. Catolica",2,,"Primera Division"
"26.05.2013","U. Espanola",1,,"Colo Colo",0,,"Primera Division"
"25.05.2013","Everton",2,,"Deportes Iquique",1,,"Primera Division"
"25.05.2013","Huachipato",0,,"Palestino",2,,"Primera Division"
"25.05.2013","Cobreloa",2,,"S. Wanderers",0,,"Primera Division"
"25.05.2013","Cobresal",3,,"Antofagasta",2,,"Primera Division"
"25.05.2013","O'Higgins",0,,"Union La Calera",1,,"Primera Division"
"25.05.2013","Nublense",2,,"A. Italiano",4,,"Primera Division"
"24.05.2013","U. De Chile",1,,"Rangers",2,,"Primera Division"
"19.05.2013","Rangers",5,,"Huachipato",2,,"Primera Division"
"19.05.2013","Deportes Iquique",2,,"O'Higgins",1,,"Primera Division"
"19.05.2013","U. Catolica",3,,"U. De Chile",0,,"Primera Division"
"18.05.2013","S. Wanderers",3,,"Nublense",1,,"Primera Division"
"18.05.2013","Antofagasta",3,,"San Marcos de Arica",1,,"Primera Division"
"18.05.2013","Colo Colo",2,,"Cobresal",0,,"Primera Division"
"18.05.2013","Union La Calera",1,,"Cobreloa",2,,"Primera Division"
"18.05.2013","Palestino",1,,"U. Espanola",2,,"Primera Division"
"17.05.2013","A. Italiano",1,,"Everton",3,,"Primera Division"
"12.05.2013","Colo Colo",1,,"O'Higgins",2,,"Primera Division"
"12.05.2013","Cobreloa",1,,"Palestino",0,,"Primera Division"
"12.05.2013","Cobresal",2,,"Union La Calera",1,,"Primera Division"
"12.05.2013","Nublense",1,,"U. De Chile",3,,"Primera Division"
"11.05.2013","Everton",2,,"Rangers",1,,"Primera Division"
"11.05.2013","A. Italiano",1,,"U. Catolica",2,,"Primera Division"
"11.05.2013","San Marcos de Arica",1,,"Deportes Iquique",1,,"Primera Division"
"11.05.2013","U. Espanola",3,,"Antofagasta",1,,"Primera Division"
"10.05.2013","Huachipato",3,,"S. Wanderers",1,,"Primera Division"
"05.05.2013","Union La Calera",0,,"Huachipato",1,,"Primera Division"
"05.05.2013","U. De Chile",3,,"Colo Colo",2,,"Primera Division"
"04.05.2013","Rangers",0,,"Nublense",0,,"Primera Division"
"04.05.2013","Antofagasta",1,,"A. Italiano",0,,"Primera Division"
"04.05.2013","U. Catolica",2,,"Everton",0,,"Primera Division"
"04.05.2013","Deportes Iquique",3,,"Cobresal",0,,"Primera Division"
"04.05.2013","S. Wanderers",0,,"U. Espanola",2,,"Primera Division"
"04.05.2013","Palestino",2,,"San Marcos de Arica",2,,"Primera Division"
"03.05.2013","O'Higgins",1,,"Cobreloa",1,,"Primera Division"
"28.04.2013","Colo Colo",2,,"Huachipato",2,,"Primera Division"
"28.04.2013","Antofagasta",4,,"U. De Chile",2,,"Primera Division"
"28.04.2013","Cobresal",1,,"Cobreloa",4,,"Primera Division"
"28.04.2013","Nublense",0,,"Union La Calera",2,,"Primera Division"
"27.04.2013","San Marcos de Arica",1,,"Rangers",0,,"Primera Division"
"27.04.2013","U. Catolica",1,,"Deportes Iquique",1,,"Primera Division"
"27.04.2013","A. Italiano",1,,"Palestino",0,,"Primera Division"
"27.04.2013","Everton",3,,"S. Wanderers",0,,"Primera Division"
"26.04.2013","U. Espanola",0,,"O'Higgins",2,,"Primera Division"
"21.04.2013","Huachipato",0,,"Cobresal",2,,"Primera Division"
"21.04.2013","Cobreloa",2,,"San Marcos de Arica",1,,"Primera Division"
"21.04.2013","Colo Colo",0,,"U. Catolica",1,,"Primera Division"
"20.04.2013","Rangers",4,,"Antofagasta",1,,"Primera Division"
"20.04.2013","Union La Calera",2,,"U. Espanola",1,,"Primera Division"
"20.04.2013","Deportes Iquique",0,,"Nublense",1,,"Primera Division"
"20.04.2013","O'Higgins",2,,"U. De Chile",2,,"Primera Division"
"20.04.2013","Palestino",2,,"Everton",1,,"Primera Division"
"19.04.2013","S. Wanderers",2,,"A. Italiano",1,,"Primera Division"
"14.04.2013","Everton",2,,"Union La Calera",3,,"Primera Division"
"14.04.2013","U. De Chile",4,,"Palestino",1,,"Primera Division"
"14.04.2013","Cobresal",1,,"S. Wanderers",2,,"Primera Division"
"14.04.2013","Nublense",1,,"U. Catolica",3,,"Primera Division"
"13.04.2013","San Marcos de Arica",2,,"Colo Colo",3,,"Primera Division"
"13.04.2013","Rangers",1,,"O'Higgins",2,,"Primera Division"
"13.04.2013","A. Italiano",3,,"Deportes Iquique",1,,"Primera Division"
"13.04.2013","U. Espanola",0,,"Cobreloa",0,,"Primera Division"
"12.04.2013","Antofagasta",3,,"Huachipato",3,,"Primera Division"
"07.04.2013","Colo Colo",3,,"Everton",0,,"Primera Division"
"07.04.2013","Cobreloa",0,,"Nublense",2,,"Primera Division"
"07.04.2013","Huachipato",3,,"U. De Chile",4,,"Primera Division"
"06.04.2013","O'Higgins",2,,"Cobresal",2,,"Primera Division"
"06.04.2013","U. Catolica",1,,"U. Espanola",3,,"Primera Division"
"06.04.2013","Deportes Iquique",1,,"Antofagasta",1,,"Primera Division"
"06.04.2013","S. Wanderers",3,,"San Marcos de Arica",1,,"Primera Division"
"06.04.2013","Palestino",2,,"Rangers",2,,"Primera Division"
"05.04.2013","Union La Calera",3,,"A. Italiano",3,,"Primera Division"
"31.03.2013","A. Italiano",3,,"Colo Colo",1,,"Primera Division"
"31.03.2013","Antofagasta",1,,"Palestino",2,,"Primera Division"
"31.03.2013","Cobresal",1,,"U. Catolica",2,,"Primera Division"
"30.03.2013","San Marcos de Arica",1,,"Union La Calera",1,,"Primera Division"
"30.03.2013","Nublense",0,,"Huachipato",3,,"Primera Division"
"30.03.2013","U. De Chile",1,,"Cobreloa",1,,"Primera Division"
"30.03.2013","Everton",2,,"O'Higgins",0,,"Primera Division"
"30.03.2013","U. Espanola",1,,"Deportes Iquique",0,,"Primera Division"
"28.03.2013","Rangers",0,,"S. Wanderers",0,,"Primera Division"
"17.03.2013","Colo Colo",1,,"Nublense",1,,"Primera Division"
"17.03.2013","Cobreloa",1,,"A. Italiano",1,,"Primera Division"
"17.03.2013","Deportes Iquique",0,,"Rangers",2,,"Primera Division"
"17.03.2013","Palestino",3,,"Cobresal",2,,"Primera Division"
"16.03.2013","U. Espanola",5,,"Everton",0,,"Primera Division"
"16.03.2013","Huachipato",1,,"U. Catolica",2,,"Primera Division"
"16.03.2013","Union La Calera",2,,"U. De Chile",3,,"Primera Division"
"15.03.2013","O'Higgins",2,,"San Marcos de Arica",1,,"Primera Division"
"15.03.2013","S. Wanderers",1,,"Antofagasta",4,,"Primera Division"
"10.03.2013","U. Catolica",2,,"S. Wanderers",3,,"Primera Division"
"10.03.2013","Antofagasta",1,,"O'Higgins",3,,"Primera Division"
"10.03.2013","Rangers",1,,"Colo Colo",0,,"Primera Division"
"09.03.2013","San Marcos de Arica",0,,"U. Espanola",1,,"Primera Division"
"09.03.2013","A. Italiano",0,,"Huachipato",1,,"Primera Division"
"09.03.2013","U. De Chile",2,,"Deportes Iquique",0,,"Primera Division"
"09.03.2013","Palestino",1,,"Union La Calera",0,,"Primera Division"
"08.03.2013","Everton",0,,"Cobreloa",1,,"Primera Division"
"08.03.2013","Nublense",2,,"Cobresal",1,,"Primera Division"
"03.03.2013","S. Wanderers",0,,"Palestino",0,,"Primera Division"
"03.03.2013","Colo Colo",3,,"Antofagasta",3,,"Primera Division"
"03.03.2013","Cobreloa",4,,"U. Catolica",2,,"Primera Division"
"03.03.2013","Union La Calera",2,,"Rangers",0,,"Primera Division"
"02.03.2013","San Marcos de Arica",2,,"Everton",2,,"Primera Division"
"02.03.2013","Huachipato",2,,"Deportes Iquique",1,,"Primera Division"
"02.03.2013","O'Higgins",3,,"A. Italiano",1,,"Primera Division"
"02.03.2013","Cobresal",1,,"U. De Chile",3,,"Primera Division"
"01.03.2013","U. Espanola",2,,"Nublense",2,,"Primera Division"
"27.02.2013","S. Wanderers",2,,"U. De Chile",1,,"Primera Division"
"24.02.2013","U. De Chile",6,,"San Marcos de Arica",1,,"Primera Division"
"24.02.2013","Antofagasta",1,,"Everton",2,,"Primera Division"
"24.02.2013","U. Catolica",4,,"Union La Calera",0,,"Primera Division"
"23.02.2013","Deportes Iquique",0,,"S. Wanderers",2,,"Primera Division"
"23.02.2013","Huachipato",0,,"U. Espanola",1,,"Primera Division"
"23.02.2013","Palestino",1,,"Colo Colo",2,,"Primera Division"
"23.02.2013","Rangers",2,,"Cobreloa",2,,"Primera Division"
"22.02.2013","A. Italiano",3,,"Cobresal",2,,"Primera Division"
"22.02.2013","Nublense",1,,"O'Higgins",1,,"Primera Division"
"17.02.2013","Colo Colo",1,,"S. Wanderers",0,,"Primera Division"
"17.02.2013","Cobreloa",3,,"Huachipato",3,,"Primera Division"
"17.02.2013","Cobresal",2,,"Rangers",2,,"Primera Division"
"16.02.2013","San Marcos de Arica",0,,"Nublense",4,,"Primera Division"
"16.02.2013","U. Catolica",4,,"Antofagasta",2,,"Primera Division"
"16.02.2013","Union La Calera",1,,"Deportes Iquique",0,,"Primera Division"
"16.02.2013","Everton",1,,"U. De Chile",1,,"Primera Division"
"15.02.2013","U. Espanola",4,,"A. Italiano",0,,"Primera Division"
"15.02.2013","O'Higgins",3,,"Palestino",2,,"Primera Division"
"10.02.2013","Rangers",0,,"U. Catolica",3,,"Primera Division"
"10.02.2013","Antofagasta",0,,"Cobreloa",0,,"Primera Division"
"10.02.2013","Palestino",0,,"Nublense",1,,"Primera Division"
"10.02.2013","Cobresal",0,,"Everton",1,,"Primera Division"
"09.02.2013","S. Wanderers",3,,"Union La Calera",4,,"Primera Division"
"09.02.2013","U. De Chile",0,,"U. Espanola",3,,"Primera Division"
"09.02.2013","Deportes Iquique",2,,"Colo Colo",1,,"Primera Division"
"08.02.2013","Huachipato",0,,"O'Higgins",2,,"Primera Division"
"08.02.2013","A. Italiano",1,,"San Marcos de Arica",1,,"Primera Division"
"03.02.2013","Colo Colo",2,,"Union La Calera",0,,"Primera Division"
"03.02.2013","Cobreloa",4,,"Deportes Iquique",1,,"Primera Division"
"03.02.2013","Nublense",0,,"Antofagasta",2,,"Primera Division"
"02.02.2013","San Marcos de Arica",3,,"Cobresal",1,,"Primera Division"
"02.02.2013","U. Espanola",1,,"Rangers",2,,"Primera Division"
"02.02.2013","O'Higgins",2,,"S. Wanderers",0,,"Primera Division"
"02.02.2013","U. Catolica",1,,"Palestino",1,,"Primera Division"
"01.02.2013","Everton",3,,"Huachipato",0,,"Primera Division"
"01.02.2013","U. De Chile",1,,"A. Italiano",0,,"Primera Division"
"27.01.2013","O'Higgins",0,,"U. Catolica",1,,"Primera Division"
"27.01.2013","Cobreloa",5,,"Colo Colo",2,,"Primera Division"
"27.01.2013","Cobresal",1,,"U. Espanola",2,,"Primera Division"
"26.01.2013","Deportes Iquique",0,,"Palestino",0,,"Primera Division"
"26.01.2013","Nublense",1,,"Everton",1,,"Primera Division"
"26.01.2013","Union La Calera",2,,"Antofagasta",1,,"Primera Division"
"25.01.2013","Huachipato",0,,"San Marcos de Arica",0,,"Primera Division"
"25.01.2013","Rangers",1,,"A. Italiano",1,,"Primera Division"
"09.12.2012","Huachipato",4,3,"U. Espanola",1,1,"Primera Division"
"05.12.2012","U. Espanola",3,,"Huachipato",1,,"Primera Division"
"02.12.2012","Rangers",1,,"Huachipato",1,,"Primera Division"
"02.12.2012","Colo Colo",0,,"U. Espanola",2,,"Primera Division"
"29.11.2012","Huachipato",1,,"Rangers",0,,"Primera Division"
"28.11.2012","U. Espanola",3,,"Colo Colo",1,,"Primera Division"
"25.11.2012","Deportes Iquique",0,,"Rangers",1,,"Primera Division"
"25.11.2012","U. De Chile",1,,"U. Espanola",4,,"Primera Division"
"25.11.2012","U. De Concepcion",1,,"Everton",3,,"Primera Division"
"24.11.2012","Colo Colo",4,,"A. Italiano",5,,"Primera Division"
"24.11.2012","Palestino",1,,"Huachipato",2,,"Primera Division"
"24.11.2012","Cobresal",3,,"Barnechea",0,,"Primera Division"
"21.11.2012","Rangers",1,,"Deportes Iquique",0,,"Primera Division"
"21.11.2012","U. Espanola",0,,"U. De Chile",0,,"Primera Division"
"20.11.2012","Huachipato",1,,"Palestino",1,,"Primera Division"
"20.11.2012","A. Italiano",0,,"Colo Colo",2,,"Primera Division"
"18.11.2012","Barnechea",3,,"Cobresal",1,,"Primera Division"
"18.11.2012","Everton",1,,"U. De Concepcion",0,,"Primera Division"
"14.11.2012","O'Higgins",1,,"Cobresal",2,,"Primera Division"
"14.11.2012","Rangers",2,,"Antofagasta",2,,"Primera Division"
"14.11.2012","S. Wanderers",2,,"Union La Calera",0,,"Primera Division"
"14.11.2012","San Felipe",1,,"Deportes Iquique",2,,"Primera Division"
"14.11.2012","U. De Chile",3,,"U. De Concepcion",1,,"Primera Division"
"11.11.2012","U. Espanola",2,,"Cobreloa",1,,"Primera Division"
"11.11.2012","U. Catolica",2,,"U. De Concepcion",2,,"Primera Division"
"10.11.2012","Colo Colo",5,,"A. Italiano",1,,"Primera Division"
"10.11.2012","La Serena",1,,"Palestino",1,,"Primera Division"
"10.11.2012","Huachipato",0,,"U. De Chile",3,,"Primera Division"
"04.11.2012","Union La Calera",0,,"Huachipato",2,,"Primera Division"
"04.11.2012","Cobreloa",2,,"S. Wanderers",4,,"Primera Division"
"04.11.2012","U. De Chile",0,,"U. Catolica",0,,"Primera Division"
"03.11.2012","A. Italiano",5,,"O'Higgins",1,,"Primera Division"
"03.11.2012","Deportes Iquique",2,,"U. Espanola",4,,"Primera Division"
"03.11.2012","Cobresal",2,,"La Serena",2,,"Primera Division"
"03.11.2012","Palestino",1,,"San Felipe",2,,"Primera Division"
"03.11.2012","Antofagasta",1,,"Colo Colo",2,,"Primera Division"
"02.11.2012","U. De Concepcion",1,,"Rangers",0,,"Primera Division"
"27.10.2012","La Serena",0,,"Union La Calera",1,,"Primera Division"
"27.10.2012","U. Espanola",2,,"Antofagasta",1,,"Primera Division"
"27.10.2012","Cobresal",2,,"U. Catolica",2,,"Primera Division"
"27.10.2012","Palestino",2,,"Cobreloa",1,,"Primera Division"
"27.10.2012","Rangers",1,,"O'Higgins",2,,"Primera Division"
"26.10.2012","Huachipato",1,,"A. Italiano",1,,"Primera Division"
"26.10.2012","San Felipe",2,,"Colo Colo",1,,"Primera Division"
"24.10.2012","S. Wanderers",2,,"Deportes Iquique",1,,"Primera Division"
"21.10.2012","A. Italiano",2,,"Union La Calera",1,,"Primera Division"
"21.10.2012","Cobreloa",2,,"San Felipe",1,,"Primera Division"
"21.10.2012","Colo Colo",1,,"U. De Chile",0,,"Primera Division"
"21.10.2012","Antofagasta",2,,"La Serena",1,,"Primera Division"
"21.10.2012","Rangers",2,,"Cobresal",0,,"Primera Division"
"20.10.2012","O'Higgins",1,,"S. Wanderers",1,,"Primera Division"
"20.10.2012","U. Catolica",0,,"Huachipato",2,,"Primera Division"
"20.10.2012","Deportes Iquique",2,,"Palestino",1,,"Primera Division"
"20.10.2012","U. De Concepcion",2,,"U. Espanola",1,,"Primera Division"
"08.10.2012","San Felipe",1,,"A. Italiano",3,,"Primera Division"
"07.10.2012","Colo Colo",2,,"Rangers",2,,"Primera Division"
"07.10.2012","Cobreloa",3,,"Cobresal",0,,"Primera Division"
