,date,t1,g1,g2,t2,tourn
402,2003.06.15,Cobreloa,2,2,U. Espanola,Primera Division
403,2003.06.15,Colo Colo,2,0,Cobresal,Primera Division
404,2003.06.15,D. Puerto Montt,2,0,Rangers,Primera Division
405,2003.06.18,S. Wanderers,1,3,Cobreloa,Primera Division
406,2003.06.18,Cobresal,2,1,U. De Concepcion,Primera Division
407,2003.06.19,Huachipato,2,0,D. Puerto Montt,Primera Division
408,2003.06.19,Colo Colo,2,3,U. Catolica,Primera Division
409,2003.06.20,U. De Concepcion,6,1,Cobresal,Primera Division
410,2003.06.20,Cobreloa,4,2,S. Wanderers,Primera Division
411,2003.06.22,D. Puerto Montt,2,3,Huachipato,Primera Division
412,2003.06.22,U. Catolica,0,1,Colo Colo,Primera Division
413,2003.06.24,Huachipato,2,1,Cobreloa,Primera Division
414,2003.06.26,Colo Colo,3,0,U. De Concepcion,Primera Division
415,2003.06.28,Cobreloa,1,0,Huachipato,Primera Division
416,2003.06.29,U. De Concepcion,2,3,Colo Colo,Primera Division
417,2003.07.03,Colo Colo,0,0,Cobreloa,Primera Division
418,2003.07.05,Cobreloa,4,0,Colo Colo,Primera Division
419,2003.07.25,U. De Concepcion,1,1,S. Wanderers,Primera Division
420,2003.07.26,Palestino,2,1,D. Puerto Montt,Primera Division
421,2003.07.26,U. Catolica,3,0,Deportes Temuco,Primera Division
422,2003.07.26,U. Espanola,4,2,Huachipato,Primera Division
423,2003.07.27,Rangers,2,1,Coquimbo,Primera Division
424,2003.07.27,Cobresal,2,0,San Felipe,Primera Division
