,date,t1,g1,g2,t2,tourn
293,2003.06.14,Aucas,2,1,Barcelona SC,Serie A
294,2003.06.14,Tecnico U.,3,3,LDU Quito,Serie A
295,2003.06.22,Manta,1,3,Emelec,Serie A
296,2003.06.22,LDU Quito,6,2,Aucas,Serie A
297,2003.06.22,Espoli,2,1,Dep. Cuenca,Serie A
298,2003.06.22,EL Nacional,1,0,Tecnico U.,Serie A
299,2003.06.22,Barcelona SC,2,1,Dep. Quito,Serie A
300,2003.06.28,Aucas,3,0,Manta,Serie A
301,2003.06.28,Dep. Cuenca,0,1,LDU Quito,Serie A
302,2003.06.28,Emelec,1,3,EL Nacional,Serie A
303,2003.06.28,Dep. Quito,1,0,Barcelona SC,Serie A
304,2003.06.28,Espoli,3,1,Tecnico U.,Serie A
305,2003.07.08,LDU Quito,3,1,Emelec,Serie A
306,2003.07.08,Tecnico U.,0,1,Dep. Quito,Serie A
307,2003.07.08,Manta,1,1,Dep. Cuenca,Serie A
308,2003.07.08,EL Nacional,3,0,Espoli,Serie A
309,2003.07.08,Barcelona SC,1,1,Aucas,Serie A
310,2003.07.12,Espoli,4,2,Dep. Quito,Serie A
311,2003.07.12,Emelec,3,0,Manta,Serie A
312,2003.07.12,EL Nacional,3,2,LDU Quito,Serie A
313,2003.07.12,Dep. Cuenca,0,1,Barcelona SC,Serie A
314,2003.07.12,Aucas,4,1,Tecnico U.,Serie A
315,2003.07.17,Dep. Quito,2,1,Aucas,Serie A
316,2003.07.19,Tecnico U.,1,1,Dep. Cuenca,Serie A
317,2003.07.19,Manta,0,0,EL Nacional,Serie A
318,2003.07.19,LDU Quito,4,0,Espoli,Serie A
319,2003.07.19,Barcelona SC,1,1,Emelec,Serie A
320,2003.07.22,Dep. Cuenca,1,0,Dep. Quito,Serie A
321,2003.07.22,EL Nacional,2,0,Barcelona SC,Serie A
322,2003.07.22,Espoli,2,1,Aucas,Serie A
323,2003.07.22,LDU Quito,2,0,Manta,Serie A
324,2003.07.22,Emelec,3,0,Tecnico U.,Serie A
325,2003.07.26,Tecnico U.,1,1,EL Nacional,Serie A
326,2003.07.26,Manta,1,2,Espoli,Serie A
327,2003.07.26,Dep. Quito,2,0,Emelec,Serie A
328,2003.07.26,Barcelona SC,3,1,LDU Quito,Serie A
329,2003.07.26,Aucas,2,0,Dep. Cuenca,Serie A
330,2003.08.01,Espoli,1,2,Dep. Cuenca,Serie A
331,2003.08.02,Manta,0,3,Barcelona SC,Serie A
332,2003.08.02,LDU Quito,3,0,Tecnico U.,Serie A
333,2003.08.02,Emelec,2,1,Aucas,Serie A
334,2003.08.02,EL Nacional,0,2,Dep. Quito,Serie A
335,2003.08.05,Aucas,2,2,EL Nacional,Serie A
336,2003.08.05,Dep. Quito,2,1,LDU Quito,Serie A
337,2003.08.05,Dep. Cuenca,1,0,Emelec,Serie A
338,2003.08.05,Barcelona SC,1,1,Espoli,Serie A
339,2003.08.05,Tecnico U.,0,0,Manta,Serie A
340,2003.08.08,LDU Quito,2,0,Aucas,Serie A
341,2003.08.08,Barcelona SC,4,0,Tecnico U.,Serie A
342,2003.08.09,Manta,6,1,Dep. Quito,Serie A
343,2003.08.09,Espoli,1,3,Emelec,Serie A
344,2003.08.09,EL Nacional,1,1,Dep. Cuenca,Serie A
345,2003.08.14,Dep. Cuenca,1,0,EL Nacional,Serie A
