"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"07.04.2006","Espoli",3,,"Olmedo",0,,"Serie A"
"01.04.2006","Barcelona SC",1,,"LDU Quito",0,,"Serie A"
"01.04.2006","EL Nacional",5,,"Espoli",2,,"Serie A"
"01.04.2006","Olmedo",2,,"Emelec",0,,"Serie A"
"31.03.2006","Macara",1,,"Aucas",2,,"Serie A"
"30.03.2006","Dep. Quito",1,,"Dep. Cuenca",0,,"Serie A"
"25.03.2006","Dep. Cuenca",2,,"EL Nacional",0,,"Serie A"
"23.03.2006","Aucas",3,,"Olmedo",3,,"Serie A"
"23.03.2006","Emelec",0,,"Dep. Quito",0,,"Serie A"
"23.03.2006","Espoli",2,,"Barcelona SC",3,,"Serie A"
"23.03.2006","LDU Quito",3,,"Macara",2,,"Serie A"
"18.03.2006","Barcelona SC",1,,"Espoli",0,,"Serie A"
"18.03.2006","Dep. Quito",2,,"Emelec",1,,"Serie A"
"18.03.2006","Macara",1,,"LDU Quito",0,,"Serie A"
"18.03.2006","Olmedo",3,,"Aucas",1,,"Serie A"
"17.03.2006","EL Nacional",4,,"Dep. Cuenca",1,,"Serie A"
"12.03.2006","Espoli",1,,"EL Nacional",1,,"Serie A"
"11.03.2006","Aucas",0,,"Macara",0,,"Serie A"
"11.03.2006","Emelec",2,,"Olmedo",1,,"Serie A"
"11.03.2006","LDU Quito",2,,"Barcelona SC",1,,"Serie A"
"09.03.2006","Dep. Cuenca",1,,"Dep. Quito",2,,"Serie A"
"04.03.2006","Barcelona SC",1,,"Dep. Cuenca",0,,"Serie A"
"04.03.2006","Dep. Quito",1,,"EL Nacional",1,,"Serie A"
"04.03.2006","LDU Quito",4,,"Aucas",2,,"Serie A"
"04.03.2006","Macara",3,,"Emelec",2,,"Serie A"
"04.03.2006","Olmedo",1,,"Espoli",1,,"Serie A"
"24.02.2006","Espoli",1,,"Macara",1,,"Serie A"
"23.02.2006","Aucas",1,,"Dep. Quito",2,,"Serie A"
"23.02.2006","Dep. Cuenca",0,,"Olmedo",1,,"Serie A"
"23.02.2006","EL Nacional",2,,"Barcelona SC",0,,"Serie A"
"22.02.2006","Emelec",1,,"LDU Quito",1,,"Serie A"
"18.02.2006","Aucas",0,,"Emelec",0,,"Serie A"
"18.02.2006","Barcelona SC",3,,"Dep. Quito",2,,"Serie A"
"18.02.2006","LDU Quito",3,,"Espoli",2,,"Serie A"
"18.02.2006","Macara",1,,"Dep. Cuenca",0,,"Serie A"
"18.02.2006","Olmedo",1,,"EL Nacional",3,,"Serie A"
"11.02.2006","Barcelona SC",0,,"Emelec",3,,"Serie A"
"11.02.2006","Dep. Cuenca",1,,"LDU Quito",3,,"Serie A"
"11.02.2006","Espoli",3,,"Aucas",4,,"Serie A"
"09.02.2006","Dep. Quito",2,,"Olmedo",1,,"Serie A"
"09.02.2006","EL Nacional",2,,"Macara",0,,"Serie A"
"07.02.2006","Dep. Cuenca",2,,"Emelec",0,,"Serie A"
"04.02.2006","Aucas",2,,"Dep. Cuenca",1,,"Serie A"
"04.02.2006","Emelec",4,,"Espoli",1,,"Serie A"
"04.02.2006","Macara",0,,"Dep. Quito",0,,"Serie A"
"04.02.2006","Olmedo",1,,"Barcelona SC",0,,"Serie A"
"03.02.2006","LDU Quito",3,,"EL Nacional",2,,"Serie A"
"31.01.2006","Barcelona SC",1,,"Macara",2,,"Serie A"
"31.01.2006","Dep. Quito",0,,"Espoli",3,,"Serie A"
"31.01.2006","EL Nacional",4,,"Aucas",0,,"Serie A"
"31.01.2006","Olmedo",1,,"LDU Quito",0,,"Serie A"
"28.01.2006","Aucas",1,,"Barcelona SC",0,,"Serie A"
"28.01.2006","Emelec",0,,"EL Nacional",2,,"Serie A"
"28.01.2006","Espoli",3,,"Dep. Cuenca",1,,"Serie A"
"28.01.2006","LDU Quito",3,,"Dep. Quito",2,,"Serie A"
"27.01.2006","Macara",0,,"Olmedo",1,,"Serie A"
"20.12.2005","EL Nacional",2,,"Barcelona SC",0,,"Serie A"
"20.12.2005","LDU Quito",1,,"Dep. Cuenca",1,,"Serie A"
"20.12.2005","Olmedo",1,,"Aucas",2,,"Serie A"
"17.12.2005","Aucas",1,,"EL Nacional",4,,"Serie A"
"17.12.2005","Barcelona SC",0,,"LDU Quito",1,,"Serie A"
"17.12.2005","Dep. Cuenca",1,,"Olmedo",0,,"Serie A"
"13.12.2005","Aucas",5,,"Dep. Cuenca",2,,"Serie A"
"13.12.2005","LDU Quito",1,,"EL Nacional",3,,"Serie A"
"13.12.2005","Olmedo",1,,"Barcelona SC",1,,"Serie A"
"10.12.2005","Barcelona SC",0,,"Dep. Cuenca",1,,"Serie A"
"10.12.2005","EL Nacional",2,,"Olmedo",1,,"Serie A"
"10.12.2005","LDU Quito",4,,"Aucas",1,,"Serie A"
"03.12.2005","Aucas",1,,"Barcelona SC",2,,"Serie A"
"03.12.2005","Dep. Cuenca",2,,"EL Nacional",1,,"Serie A"
"03.12.2005","Olmedo",1,,"LDU Quito",0,,"Serie A"
"29.11.2005","Barcelona SC",2,,"Aucas",1,,"Serie A"
"29.11.2005","EL Nacional",2,,"Dep. Cuenca",0,,"Serie A"
"29.11.2005","LDU Quito",5,,"Olmedo",1,,"Serie A"
"26.11.2005","Aucas",3,,"LDU Quito",1,,"Serie A"
"26.11.2005","Dep. Cuenca",2,,"Barcelona SC",0,,"Serie A"
"26.11.2005","Olmedo",0,,"EL Nacional",2,,"Serie A"
"22.11.2005","Barcelona SC",0,,"Olmedo",1,,"Serie A"
"22.11.2005","Dep. Cuenca",2,,"Aucas",1,,"Serie A"
"22.11.2005","EL Nacional",2,,"LDU Quito",3,,"Serie A"
"19.11.2005","EL Nacional",5,,"Aucas",1,,"Serie A"
"19.11.2005","LDU Quito",4,,"Barcelona SC",1,,"Serie A"
"19.11.2005","Olmedo",0,,"Dep. Cuenca",1,,"Serie A"
"16.11.2005","Barcelona SC",0,,"EL Nacional",0,,"Serie A"
"15.11.2005","Aucas",1,,"Olmedo",1,,"Serie A"
"15.11.2005","Dep. Cuenca",0,,"LDU Quito",0,,"Serie A"
"05.11.2005","Barcelona SC",2,,"Dep. Quito",0,,"Serie A"
"05.11.2005","Espoli",4,,"Emelec",1,,"Serie A"
"05.11.2005","LDU Loja",1,,"EL Nacional",7,,"Serie A"
"05.11.2005","LDU Quito",2,,"Dep. Cuenca",0,,"Serie A"
"05.11.2005","Olmedo",0,,"Aucas",1,,"Serie A"
"02.11.2005","Aucas",4,,"LDU Loja",0,,"Serie A"
"02.11.2005","Dep. Quito",1,,"LDU Quito",1,,"Serie A"
"02.11.2005","EL Nacional",4,,"Barcelona SC",1,,"Serie A"
"02.11.2005","Emelec",1,,"Olmedo",1,,"Serie A"
"01.11.2005","Dep. Cuenca",1,,"Espoli",0,,"Serie A"
"29.10.2005","Barcelona SC",5,,"Dep. Cuenca",2,,"Serie A"
"29.10.2005","EL Nacional",2,,"Aucas",4,,"Serie A"
"29.10.2005","Espoli",2,,"LDU Quito",0,,"Serie A"
"29.10.2005","LDU Loja",4,,"Emelec",0,,"Serie A"
"29.10.2005","Olmedo",2,,"Dep. Quito",2,,"Serie A"
"25.10.2005","Aucas",1,,"Espoli",2,,"Serie A"
"25.10.2005","Dep. Cuenca",0,,"Olmedo",1,,"Serie A"
"25.10.2005","Dep. Quito",1,,"LDU Loja",1,,"Serie A"
"25.10.2005","Emelec",0,,"EL Nacional",0,,"Serie A"
"25.10.2005","LDU Quito",3,,"Barcelona SC",0,,"Serie A"
"22.10.2005","Aucas",2,,"Emelec",1,,"Serie A"
"22.10.2005","Barcelona SC",0,,"Espoli",1,,"Serie A"
"22.10.2005","EL Nacional",1,,"Dep. Quito",2,,"Serie A"
"22.10.2005","Olmedo",0,,"LDU Quito",3,,"Serie A"
"21.10.2005","LDU Loja",2,,"Dep. Cuenca",2,,"Serie A"
"18.10.2005","Barcelona SC",1,,"Emelec",1,,"Serie A"
"18.10.2005","Dep. Cuenca",1,,"EL Nacional",1,,"Serie A"
"18.10.2005","Dep. Quito",1,,"Aucas",1,,"Serie A"
"18.10.2005","Espoli",2,,"Olmedo",3,,"Serie A"
"18.10.2005","LDU Quito",3,,"LDU Loja",0,,"Serie A"
"15.10.2005","Aucas",2,,"Dep. Cuenca",3,,"Serie A"
"15.10.2005","EL Nacional",2,,"LDU Quito",3,,"Serie A"
"15.10.2005","Emelec",2,,"Dep. Quito",0,,"Serie A"
"15.10.2005","Olmedo",1,,"Barcelona SC",1,,"Serie A"
"14.10.2005","LDU Loja",2,,"Espoli",1,,"Serie A"
"27.09.2005","Barcelona SC",2,,"LDU Loja",0,,"Serie A"
"27.09.2005","Dep. Cuenca",1,,"Emelec",0,,"Serie A"
"27.09.2005","Espoli",5,,"Dep. Quito",0,,"Serie A"
"27.09.2005","LDU Quito",0,,"Aucas",3,,"Serie A"
"27.09.2005","Olmedo",2,,"EL Nacional",0,,"Serie A"
"24.09.2005","Aucas",2,,"Barcelona SC",0,,"Serie A"
"24.09.2005","Emelec",1,,"LDU Quito",0,,"Serie A"
"23.09.2005","Dep. Quito",1,,"Dep. Cuenca",1,,"Serie A"
"23.09.2005","EL Nacional",4,,"Espoli",3,,"Serie A"
"23.09.2005","LDU Loja",2,,"Olmedo",3,,"Serie A"
"17.09.2005","Barcelona SC",2,,"Aucas",0,,"Serie A"
"17.09.2005","Dep. Cuenca",1,,"Dep. Quito",1,,"Serie A"
"17.09.2005","Espoli",1,,"EL Nacional",3,,"Serie A"
"17.09.2005","LDU Quito",0,,"Emelec",0,,"Serie A"
"17.09.2005","Olmedo",3,,"LDU Loja",2,,"Serie A"
"13.09.2005","Aucas",2,,"LDU Quito",1,,"Serie A"
"13.09.2005","Dep. Quito",2,,"Espoli",0,,"Serie A"
"13.09.2005","EL Nacional",2,,"Olmedo",1,,"Serie A"
"13.09.2005","Emelec",0,,"Dep. Cuenca",1,,"Serie A"
"13.09.2005","LDU Loja",1,,"Barcelona SC",1,,"Serie A"
"10.09.2005","Dep. Quito",2,,"Emelec",2,,"Serie A"
"10.09.2005","LDU Quito",2,,"EL Nacional",1,,"Serie A"
"09.09.2005","Barcelona SC",2,,"Olmedo",1,,"Serie A"
"09.09.2005","Espoli",1,,"LDU Loja",0,,"Serie A"
"08.09.2005","Dep. Cuenca",2,,"Aucas",1,,"Serie A"
"27.08.2005","Olmedo",2,,"Espoli",2,,"Serie A"
"26.08.2005","Aucas",0,,"Dep. Quito",1,,"Serie A"
"26.08.2005","EL Nacional",0,,"Dep. Cuenca",0,,"Serie A"
"26.08.2005","Emelec",2,,"Barcelona SC",1,,"Serie A"
"26.08.2005","LDU Loja",2,,"LDU Quito",2,,"Serie A"
"20.08.2005","Dep. Quito",2,,"EL Nacional",4,,"Serie A"
"20.08.2005","Emelec",2,,"Aucas",1,,"Serie A"
"19.08.2005","Espoli",2,,"Barcelona SC",1,,"Serie A"
"19.08.2005","LDU Quito",1,,"Olmedo",2,,"Serie A"
"18.08.2005","Dep. Cuenca",3,,"LDU Loja",2,,"Serie A"
"13.08.2005","Barcelona SC",1,,"LDU Quito",0,,"Serie A"
"13.08.2005","EL Nacional",3,,"Emelec",0,,"Serie A"
"13.08.2005","Olmedo",1,,"Dep. Cuenca",1,,"Serie A"
"12.08.2005","Espoli",0,,"Aucas",2,,"Serie A"
"12.08.2005","LDU Loja",0,,"Dep. Quito",1,,"Serie A"
"06.08.2005","Dep. Cuenca",0,,"Barcelona SC",0,,"Serie A"
"06.08.2005","Dep. Quito",1,,"Olmedo",0,,"Serie A"
"06.08.2005","Emelec",1,,"LDU Loja",1,,"Serie A"
"05.08.2005","Aucas",0,,"EL Nacional",3,,"Serie A"
"05.08.2005","LDU Quito",3,,"Espoli",2,,"Serie A"
"02.08.2005","Barcelona SC",3,,"EL Nacional",3,,"Serie A"
"02.08.2005","Espoli",0,,"Dep. Cuenca",0,,"Serie A"
"02.08.2005","LDU Loja",1,,"Aucas",2,,"Serie A"
"02.08.2005","LDU Quito",1,,"Dep. Quito",1,,"Serie A"
"02.08.2005","Olmedo",2,,"Emelec",0,,"Serie A"
"30.07.2005","Dep. Quito",2,,"Barcelona SC",3,,"Serie A"
"30.07.2005","EL Nacional",2,,"LDU Loja",1,,"Serie A"
"30.07.2005","Emelec",6,,"Espoli",1,,"Serie A"
"29.07.2005","Aucas",0,,"Olmedo",0,,"Serie A"
"28.07.2005","Dep. Cuenca",0,,"LDU Quito",0,,"Serie A"
"23.07.2005","LDU Quito",3,,"Barcelona SC",0,,"Serie A"
"19.07.2005","Barcelona SC",1,,"LDU Quito",0,,"Serie A"
"16.07.2005","EL Nacional",1,,"Barcelona SC",2,,"Serie A"
"16.07.2005","LDU Quito",3,,"Dep. Cuenca",1,,"Serie A"
"12.07.2005","Barcelona SC",1,,"EL Nacional",1,,"Serie A"
"12.07.2005","Dep. Cuenca",2,,"LDU Quito",1,,"Serie A"
"09.07.2005","Barcelona SC",2,,"Dep. Quito",0,,"Serie A"
"09.07.2005","Dep. Cuenca",3,,"LDU Loja",3,,"Serie A"
"09.07.2005","EL Nacional",4,,"Aucas",0,,"Serie A"
"09.07.2005","LDU Quito",5,,"Olmedo",1,,"Serie A"
"05.07.2005","Aucas",0,,"EL Nacional",0,,"Serie A"
"05.07.2005","Dep. Quito",2,,"Barcelona SC",0,,"Serie A"
"05.07.2005","LDU Loja",1,,"Dep. Cuenca",1,,"Serie A"
"05.07.2005","Olmedo",1,,"LDU Quito",1,,"Serie A"
"01.07.2005","Barcelona SC",1,,"Quevedo",0,,"Serie A"
"01.07.2005","Dep. Cuenca",2,,"EL Nacional",2,,"Serie A"
"01.07.2005","LDU Loja",3,,"Dep. Quito",1,,"Serie A"
"01.07.2005","LDU Quito",1,,"Emelec",0,,"Serie A"
"01.07.2005","Olmedo",1,,"Aucas",0,,"Serie A"
"25.06.2005","Aucas",3,,"Barcelona SC",0,,"Serie A"
"25.06.2005","Emelec",3,,"LDU Loja",2,,"Serie A"
"25.06.2005","Quevedo",0,,"EL Nacional",1,,"Serie A"
"24.06.2005","Dep. Cuenca",5,,"LDU Quito",1,,"Serie A"
"24.06.2005","Dep. Quito",1,,"Olmedo",1,,"Serie A"
"18.06.2005","Aucas",0,,"Dep. Quito",5,,"Serie A"
"18.06.2005","Barcelona SC",2,,"Dep. Cuenca",1,,"Serie A"
"18.06.2005","LDU Loja",5,,"Quevedo",3,,"Serie A"
"18.06.2005","LDU Quito",7,,"EL Nacional",0,,"Serie A"
"18.06.2005","Olmedo",0,,"Emelec",0,,"Serie A"
"14.06.2005","Dep. Quito",0,,"LDU Quito",4,,"Serie A"
"14.06.2005","EL Nacional",4,,"Barcelona SC",0,,"Serie A"
"14.06.2005","Quevedo",2,,"Olmedo",3,,"Serie A"
"11.06.2005","Dep. Cuenca",2,,"LDU Loja",1,,"Serie A"
"11.06.2005","Emelec",2,,"Aucas",1,,"Serie A"
"21.05.2005","Barcelona SC",1,,"LDU Quito",0,,"Serie A"
"21.05.2005","Dep. Quito",4,,"Emelec",0,,"Serie A"
"21.05.2005","Olmedo",2,,"Dep. Cuenca",0,,"Serie A"
"20.05.2005","Aucas",3,,"Quevedo",2,,"Serie A"
"20.05.2005","LDU Loja",2,,"EL Nacional",5,,"Serie A"
"14.05.2005","Barcelona SC",2,,"Emelec",2,,"Serie A"
"14.05.2005","Dep. Cuenca",0,,"Aucas",1,,"Serie A"
"14.05.2005","EL Nacional",0,,"Olmedo",1,,"Serie A"
"14.05.2005","Quevedo",2,,"Dep. Quito",1,,"Serie A"
"13.05.2005","LDU Quito",3,,"LDU Loja",1,,"Serie A"
"10.05.2005","Aucas",0,,"EL Nacional",3,,"Serie A"
"08.05.2005","Dep. Quito",1,,"Dep. Cuenca",2,,"Serie A"
"07.05.2005","Emelec",5,,"Quevedo",1,,"Serie A"
"06.05.2005","LDU Loja",2,,"Barcelona SC",0,,"Serie A"
"06.05.2005","Olmedo",1,,"LDU Quito",2,,"Serie A"
"30.04.2005","Dep. Cuenca",3,,"Emelec",0,,"Serie A"
"30.04.2005","EL Nacional",1,,"Dep. Quito",1,,"Serie A"
"30.04.2005","LDU Quito",5,,"Quevedo",0,,"Serie A"
"29.04.2005","LDU Loja",1,,"Aucas",1,,"Serie A"
"28.04.2005","Barcelona SC",1,,"Olmedo",1,,"Serie A"
"23.04.2005","Dep. Quito",5,,"Barcelona SC",0,,"Serie A"
"23.04.2005","Emelec",2,,"EL Nacional",0,,"Serie A"
"23.04.2005","Olmedo",0,,"LDU Loja",1,,"Serie A"
"22.04.2005","Aucas",2,,"LDU Quito",3,,"Serie A"
"22.04.2005","Quevedo",1,,"Dep. Cuenca",2,,"Serie A"
"16.04.2005","Barcelona SC",1,,"Dep. Quito",0,,"Serie A"
"16.04.2005","Dep. Cuenca",2,,"Quevedo",1,,"Serie A"
"16.04.2005","EL Nacional",5,,"Emelec",2,,"Serie A"
"16.04.2005","LDU Quito",1,,"Aucas",0,,"Serie A"
"14.04.2005","LDU Loja",2,,"Olmedo",1,,"Serie A"
"09.04.2005","Aucas",2,,"LDU Loja",2,,"Serie A"
"09.04.2005","Dep. Quito",3,,"EL Nacional",3,,"Serie A"
"09.04.2005","Emelec",1,,"Dep. Cuenca",1,,"Serie A"
"09.04.2005","Olmedo",3,,"Barcelona SC",1,,"Serie A"
"09.04.2005","Quevedo",0,,"LDU Quito",1,,"Serie A"
"02.04.2005","Barcelona SC",2,,"LDU Loja",1,,"Serie A"
"02.04.2005","Dep. Cuenca",0,,"Dep. Quito",4,,"Serie A"
"02.04.2005","EL Nacional",2,,"Aucas",0,,"Serie A"
"02.04.2005","LDU Quito",6,,"Olmedo",3,,"Serie A"
"02.04.2005","Quevedo",3,,"Emelec",1,,"Serie A"
"20.03.2005","LDU Loja",1,,"LDU Quito",1,,"Serie A"
"19.03.2005","Aucas",1,,"Dep. Cuenca",0,,"Serie A"
"19.03.2005","Dep. Quito",3,,"Quevedo",0,,"Serie A"
"19.03.2005","Emelec",1,,"Barcelona SC",2,,"Serie A"
"19.03.2005","Olmedo",2,,"EL Nacional",4,,"Serie A"
"12.03.2005","Emelec",2,,"Dep. Quito",0,,"Serie A"
"12.03.2005","Quevedo",1,,"Aucas",3,,"Serie A"
"11.03.2005","Dep. Cuenca",2,,"Olmedo",0,,"Serie A"
"11.03.2005","EL Nacional",4,,"LDU Loja",1,,"Serie A"
"11.03.2005","LDU Quito",4,,"Barcelona SC",0,,"Serie A"
"05.03.2005","Aucas",1,,"Emelec",0,,"Serie A"
"05.03.2005","Barcelona SC",1,,"EL Nacional",1,,"Serie A"
"05.03.2005","Olmedo",1,,"Quevedo",0,,"Serie A"
"04.03.2005","LDU Loja",5,,"Dep. Cuenca",2,,"Serie A"
"04.03.2005","LDU Quito",2,,"Dep. Quito",1,,"Serie A"
"27.02.2005","Aucas",2,,"Dep. Quito",0,,"Serie A"
"26.02.2005","Dep. Cuenca",0,,"Barcelona SC",0,,"Serie A"
"26.02.2005","EL Nacional",4,,"LDU Quito",1,,"Serie A"
"25.02.2005","Emelec",0,,"Olmedo",0,,"Serie A"
"25.02.2005","Quevedo",2,,"LDU Loja",2,,"Serie A"
"19.02.2005","Barcelona SC",2,,"Aucas",0,,"Serie A"
"19.02.2005","EL Nacional",1,,"Quevedo",1,,"Serie A"
"19.02.2005","LDU Quito",4,,"Dep. Cuenca",1,,"Serie A"
"19.02.2005","Olmedo",0,,"Dep. Quito",1,,"Serie A"
"18.02.2005","LDU Loja",3,,"Emelec",1,,"Serie A"
"12.02.2005","Aucas",2,,"Olmedo",2,,"Serie A"
"12.02.2005","Dep. Quito",5,,"LDU Loja",0,,"Serie A"
"12.02.2005","EL Nacional",1,,"Dep. Cuenca",1,,"Serie A"
"12.02.2005","Emelec",2,,"LDU Quito",2,,"Serie A"
"11.02.2005","Quevedo",3,,"Barcelona SC",3,,"Serie A"
"18.12.2004","EL Nacional",3,,"Dep. Cuenca",1,,"Serie A"
"18.12.2004","LDU Quito",1,,"Barcelona SC",0,,"Serie A"
"18.12.2004","Olmedo",2,,"Aucas",1,,"Serie A"
"11.12.2004","Aucas",0,,"LDU Quito",2,,"Serie A"
"11.12.2004","Barcelona SC",2,,"EL Nacional",3,,"Serie A"
"11.12.2004","Dep. Cuenca",1,,"Olmedo",3,,"Serie A"
"07.12.2004","Aucas",2,,"Dep. Cuenca",3,,"Serie A"
"07.12.2004","EL Nacional",1,,"LDU Quito",0,,"Serie A"
"07.12.2004","Olmedo",1,,"Barcelona SC",0,,"Serie A"
"04.12.2004","EL Nacional",2,,"Aucas",2,,"Serie A"
"04.12.2004","LDU Quito",2,,"Olmedo",0,,"Serie A"
"03.12.2004","Barcelona SC",2,,"Dep. Cuenca",1,,"Serie A"
"26.11.2004","Aucas",2,,"Barcelona SC",2,,"Serie A"
"26.11.2004","Dep. Cuenca",1,,"LDU Quito",1,,"Serie A"
"26.11.2004","Olmedo",2,,"EL Nacional",1,,"Serie A"
"20.11.2004","Barcelona SC",2,,"Aucas",1,,"Serie A"
"19.11.2004","EL Nacional",1,,"Olmedo",2,,"Serie A"
"19.11.2004","LDU Quito",1,,"Dep. Cuenca",2,,"Serie A"
"06.11.2004","Olmedo",4,,"LDU Quito",2,,"Serie A"
"05.11.2004","Aucas",0,,"EL Nacional",2,,"Serie A"
"05.11.2004","Dep. Cuenca",1,,"Barcelona SC",0,,"Serie A"
"03.11.2004","LDU Quito",1,,"EL Nacional",1,,"Serie A"
"02.11.2004","Barcelona SC",3,,"Olmedo",1,,"Serie A"
"02.11.2004","Dep. Cuenca",2,,"Aucas",1,,"Serie A"
"30.10.2004","EL Nacional",3,,"Barcelona SC",3,,"Serie A"
"29.10.2004","LDU Quito",1,,"Aucas",0,,"Serie A"
"29.10.2004","Olmedo",0,,"Dep. Cuenca",1,,"Serie A"
"23.10.2004","Barcelona SC",0,,"LDU Quito",2,,"Serie A"
"22.10.2004","Aucas",2,,"Olmedo",1,,"Serie A"
"22.10.2004","Dep. Cuenca",3,,"EL Nacional",0,,"Serie A"
"02.10.2004","EL Nacional",2,,"Barcelona SC",1,,"Serie A"
"02.10.2004","Emelec",6,,"Macara",1,,"Serie A"
"02.10.2004","Espoli",1,,"Dep. Cuenca",3,,"Serie A"
"02.10.2004","LDU Quito",0,,"Aucas",1,,"Serie A"
"02.10.2004","Olmedo",1,,"Dep. Quito",1,,"Serie A"
"25.09.2004","Aucas",3,,"Olmedo",4,,"Serie A"
"25.09.2004","Dep. Cuenca",0,,"EL Nacional",1,,"Serie A"
"25.09.2004","Dep. Quito",7,,"Emelec",1,,"Serie A"
"24.09.2004","Barcelona SC",2,,"LDU Quito",1,,"Serie A"
"24.09.2004","Macara",1,,"Espoli",0,,"Serie A"
"21.09.2004","Dep. Quito",1,,"Aucas",2,,"Serie A"
"21.09.2004","EL Nacional",1,,"Espoli",0,,"Serie A"
"21.09.2004","Emelec",3,,"Dep. Cuenca",1,,"Serie A"
"21.09.2004","LDU Quito",2,,"Macara",2,,"Serie A"
"21.09.2004","Olmedo",2,,"Barcelona SC",1,,"Serie A"
"18.09.2004","Aucas",1,,"EL Nacional",1,,"Serie A"
"18.09.2004","Barcelona SC",4,,"Dep. Quito",1,,"Serie A"
"18.09.2004","Dep. Cuenca",0,,"LDU Quito",1,,"Serie A"
"18.09.2004","Espoli",3,,"Emelec",1,,"Serie A"
"18.09.2004","Macara",1,,"Olmedo",5,,"Serie A"
"11.09.2004","Dep. Quito",3,,"Macara",2,,"Serie A"
"11.09.2004","Emelec",1,,"EL Nacional",0,,"Serie A"
"11.09.2004","Olmedo",0,,"Dep. Cuenca",0,,"Serie A"
"10.09.2004","LDU Quito",2,,"Espoli",1,,"Serie A"
"09.09.2004","Aucas",2,,"Barcelona SC",1,,"Serie A"
"07.09.2004","Dep. Cuenca",1,,"Dep. Quito",0,,"Serie A"
"07.09.2004","EL Nacional",1,,"LDU Quito",0,,"Serie A"
"07.09.2004","Emelec",2,,"Barcelona SC",3,,"Serie A"
"07.09.2004","Espoli",1,,"Olmedo",3,,"Serie A"
"07.09.2004","Macara",2,,"Aucas",1,,"Serie A"
"21.08.2004","Barcelona SC",3,,"Macara",1,,"Serie A"
"20.08.2004","Aucas",1,,"Dep. Cuenca",0,,"Serie A"
"20.08.2004","Dep. Quito",3,,"Espoli",2,,"Serie A"
"20.08.2004","LDU Quito",5,,"Emelec",2,,"Serie A"
"20.08.2004","Olmedo",0,,"EL Nacional",0,,"Serie A"
"17.08.2004","Dep. Cuenca",2,,"Barcelona SC",2,,"Serie A"
"17.08.2004","EL Nacional",2,,"Macara",1,,"Serie A"
"17.08.2004","Emelec",2,,"Olmedo",2,,"Serie A"
"17.08.2004","Espoli",0,,"Aucas",2,,"Serie A"
"17.08.2004","LDU Quito",0,,"Dep. Quito",2,,"Serie A"
"14.08.2004","Aucas",2,,"Emelec",0,,"Serie A"
"14.08.2004","Barcelona SC",0,,"Espoli",0,,"Serie A"
"14.08.2004","Olmedo",2,,"LDU Quito",0,,"Serie A"
"13.08.2004","Dep. Quito",1,,"EL Nacional",1,,"Serie A"
"13.08.2004","Macara",1,,"Dep. Cuenca",2,,"Serie A"
"07.08.2004","Dep. Cuenca",1,,"Macara",0,,"Serie A"
"07.08.2004","EL Nacional",0,,"Dep. Quito",3,,"Serie A"
"07.08.2004","Emelec",1,,"Aucas",0,,"Serie A"
"07.08.2004","Espoli",0,,"Barcelona SC",4,,"Serie A"
"07.08.2004","LDU Quito",1,,"Olmedo",3,,"Serie A"
"03.08.2004","Aucas",1,,"Espoli",0,,"Serie A"
"03.08.2004","Barcelona SC",1,,"Dep. Cuenca",0,,"Serie A"
"03.08.2004","Dep. Quito",2,,"LDU Quito",1,,"Serie A"
"03.08.2004","Macara",0,,"EL Nacional",1,,"Serie A"
"03.08.2004","Olmedo",0,,"Emelec",0,,"Serie A"
"31.07.2004","Dep. Cuenca",3,,"Aucas",1,,"Serie A"
"31.07.2004","EL Nacional",5,,"Olmedo",2,,"Serie A"
"31.07.2004","Emelec",1,,"LDU Quito",0,,"Serie A"
"31.07.2004","Espoli",2,,"Dep. Quito",1,,"Serie A"
"31.07.2004","Macara",1,,"Barcelona SC",1,,"Serie A"
"27.07.2004","Aucas",0,,"Macara",0,,"Serie A"
"27.07.2004","Barcelona SC",2,,"Emelec",0,,"Serie A"
"27.07.2004","Dep. Quito",3,,"Dep. Cuenca",2,,"Serie A"
"27.07.2004","LDU Quito",3,,"EL Nacional",2,,"Serie A"
"27.07.2004","Olmedo",3,,"Espoli",2,,"Serie A"
"23.07.2004","Barcelona SC",2,,"Aucas",1,,"Serie A"
"23.07.2004","EL Nacional",1,,"Emelec",1,,"Serie A"
"23.07.2004","Macara",1,,"Dep. Quito",1,,"Serie A"
"22.07.2004","Dep. Cuenca",0,,"Olmedo",0,,"Serie A"
"22.07.2004","Espoli",0,,"LDU Quito",2,,"Serie A"
"26.06.2004","Dep. Quito",3,,"Barcelona SC",3,,"Serie A"
"26.06.2004","EL Nacional",1,,"Aucas",0,,"Serie A"
"26.06.2004","Emelec",1,,"Espoli",1,,"Serie A"
"26.06.2004","LDU Quito",2,,"Dep. Cuenca",3,,"Serie A"
"26.06.2004","Olmedo",2,,"Macara",0,,"Serie A"
"22.06.2004","Aucas",1,,"Dep. Quito",1,,"Serie A"
"22.06.2004","Barcelona SC",3,,"Olmedo",2,,"Serie A"
"22.06.2004","Dep. Cuenca",2,,"Emelec",2,,"Serie A"
"22.06.2004","Espoli",0,,"EL Nacional",2,,"Serie A"
"22.06.2004","Macara",1,,"LDU Quito",0,,"Serie A"
"19.06.2004","EL Nacional",0,,"Dep. Cuenca",1,,"Serie A"
"19.06.2004","Emelec",1,,"Dep. Quito",1,,"Serie A"
