date,club_1,goals_1,par_1,club_2,goals_2,par_2,tournament
03.06.2018,America MG,3,,Athletico-PR,1,,Serie A
03.06.2018,Bahia,0,,Gremio,2,,Serie A
03.06.2018,Flamengo RJ,1,,Corinthians,0,,Serie A
03.06.2018,Santos,5,,Vitoria,2,,Serie A
02.06.2018,Palmeiras,3,,Sao Paulo,1,,Serie A
02.06.2018,Vasco,1,,Botafogo RJ,2,,Serie A
02.06.2018,Atletico-MG,3,,Chapecoense-SC,3,,Serie A
02.06.2018,Internacional,0,,Sport Recife,0,,Serie A
31.05.2018,Athletico-PR,2,,Santos,0,,Serie A
31.05.2018,Corinthians,1,,America MG,0,,Serie A
31.05.2018,Flamengo RJ,2,,Bahia,0,,Serie A
30.05.2018,Cruzeiro,1,,Palmeiras,0,,Serie A
30.05.2018,Gremio,0,,Fluminense,0,,Serie A
30.05.2018,Chapecoense-SC,2,,Ceara,0,,Serie A
30.05.2018,Sao Paulo,3,,Botafogo RJ,2,,Serie A
30.05.2018,Sport Recife,3,,Atletico-MG,2,,Serie A
30.05.2018,Vasco,1,,Parana,0,,Serie A
30.05.2018,Vitoria,2,,Internacional,3,,Serie A
27.05.2018,America MG,1,,Sao Paulo,3,,Serie A
27.05.2018,Ceara,0,,Gremio,1,,Serie A
27.05.2018,Bahia,3,,Vasco,0,,Serie A
27.05.2018,Botafogo RJ,1,,Vitoria,1,,Serie A
27.05.2018,Internacional,2,,Corinthians,1,,Serie A
27.05.2018,Santos,0,,Cruzeiro,1,,Serie A
27.05.2018,Parana,0,,Athletico-PR,0,,Serie A
26.05.2018,Atletico-MG,0,,Flamengo RJ,1,,Serie A
26.05.2018,Palmeiras,2,,Sport Recife,3,,Serie A
26.05.2018,Fluminense,3,,Chapecoense-SC,1,,Serie A
21.05.2018,Internacional,3,,Chapecoense-SC,0,,Serie A
20.05.2018,Fluminense,2,,Athletico-PR,0,,Serie A
20.05.2018,America MG,1,,Botafogo RJ,0,,Serie A
20.05.2018,Parana,0,,Gremio,0,,Serie A
20.05.2018,Sao Paulo,1,,Santos,0,,Serie A
20.05.2018,Sport Recife,1,,Corinthians,1,,Serie A
20.05.2018,Vitoria,2,,Ceara,1,,Serie A
19.05.2018,Palmeiras,3,,Bahia,0,,Serie A
19.05.2018,Flamengo RJ,1,,Vasco,1,,Serie A
19.05.2018,Atletico-MG,1,,Cruzeiro,0,,Serie A
14.05.2018,Botafogo RJ,2,,Fluminense,1,,Serie A
14.05.2018,Ceara,2,,America MG,2,,Serie A
13.05.2018,Santos,3,,Parana,1,,Serie A
13.05.2018,Athletico-PR,1,,Atletico-MG,2,,Serie A
13.05.2018,Bahia,2,,Sao Paulo,2,,Serie A
13.05.2018,Chapecoense-SC,3,,Flamengo RJ,2,,Serie A
13.05.2018,Corinthians,1,,Palmeiras,0,,Serie A
13.05.2018,Vasco,2,,Vitoria,3,,Serie A
13.05.2018,Cruzeiro,2,,Sport Recife,0,,Serie A
12.05.2018,Gremio,0,,Internacional,0,,Serie A
07.05.2018,Chapecoense-SC,1,,Parana,1,,Serie A
06.05.2018,Gremio,5,,Santos,1,,Serie A
06.05.2018,Sport Recife,2,,Bahia,0,,Serie A
06.05.2018,Athletico-PR,1,,Palmeiras,3,,Serie A
06.05.2018,Cruzeiro,1,,Botafogo RJ,0,,Serie A
06.05.2018,Flamengo RJ,2,,Internacional,0,,Serie A
06.05.2018,Vitoria,1,,Fluminense,2,,Serie A
06.05.2018,Corinthians,1,,Ceara,1,,Serie A
05.05.2018,Sao Paulo,2,,Atletico-MG,2,,Serie A
05.05.2018,Vasco,4,,America MG,1,,Serie A
30.04.2018,America MG,2,,Vitoria,1,,Serie A
29.04.2018,Internacional,0,,Cruzeiro,0,,Serie A
29.04.2018,Atletico-MG,1,,Corinthians,0,,Serie A
29.04.2018,Bahia,0,,Athletico-PR,0,,Serie A
29.04.2018,Ceara,0,,Flamengo RJ,3,,Serie A
29.04.2018,Fluminense,1,,Sao Paulo,1,,Serie A
29.04.2018,Palmeiras,0,,Chapecoense-SC,0,,Serie A
29.04.2018,Parana,1,,Sport Recife,2,,Serie A
28.04.2018,Botafogo RJ,2,,Gremio,1,,Serie A
23.04.2018,Sport Recife,1,,Botafogo RJ,1,,Serie A
22.04.2018,Gremio,0,,Athletico-PR,0,,Serie A
22.04.2018,Atletico-MG,2,,Vitoria,1,,Serie A
22.04.2018,Ceara,0,,Sao Paulo,0,,Serie A
22.04.2018,Chapecoense-SC,1,,Vasco,1,,Serie A
22.04.2018,Fluminense,1,,Cruzeiro,0,,Serie A
22.04.2018,Palmeiras,1,,Internacional,0,,Serie A
22.04.2018,Parana,0,,Corinthians,4,,Serie A
21.04.2018,Flamengo RJ,2,,America MG,0,,Serie A
21.04.2018,Bahia,1,,Santos,0,,Serie A
16.04.2018,Botafogo RJ,1,,Palmeiras,1,,Serie A
16.04.2018,Sao Paulo,1,,Parana,0,,Serie A
15.04.2018,Athletico-PR,5,,Chapecoense-SC,1,,Serie A
15.04.2018,Corinthians,2,,Fluminense,1,,Serie A
15.04.2018,Internacional,2,,Bahia,0,,Serie A
15.04.2018,Vasco,2,,Atletico-MG,1,,Serie A
15.04.2018,America MG,3,,Sport Recife,0,,Serie A
14.04.2018,Santos,2,,Ceara,0,,Serie A
14.04.2018,Vitoria,2,,Flamengo RJ,2,,Serie A
14.04.2018,Cruzeiro,0,,Gremio,1,,Serie A
03.12.2017,Athletico-PR,3,,Palmeiras,0,,Serie A
03.12.2017,Atletico GO,1,,Fluminense,1,,Serie A
03.12.2017,Atletico-MG,4,,Gremio,3,,Serie A
03.12.2017,Botafogo RJ,2,,Cruzeiro,2,,Serie A
03.12.2017,Chapecoense-SC,2,,Coritiba,1,,Serie A
03.12.2017,Santos,1,,Avai,1,,Serie A
03.12.2017,Sao Paulo,1,,Bahia,1,,Serie A
03.12.2017,Sport Recife,1,,Corinthians,0,,Serie A
03.12.2017,Vasco,2,,Ponte Preta,1,,Serie A
03.12.2017,Vitoria,1,,Flamengo RJ,2,,Serie A
27.11.2017,Palmeiras,2,,Botafogo RJ,0,,Serie A
26.11.2017,Bahia,0,,Chapecoense-SC,1,,Serie A
26.11.2017,Flamengo RJ,1,,Santos,2,,Serie A
26.11.2017,Avai,1,,Athletico-PR,0,,Serie A
26.11.2017,Corinthians,2,,Atletico-MG,2,,Serie A
26.11.2017,Coritiba,1,,Sao Paulo,2,,Serie A
26.11.2017,Cruzeiro,0,,Vasco,1,,Serie A
26.11.2017,Gremio,1,,Atletico GO,1,,Serie A
26.11.2017,Ponte Preta,2,,Vitoria,3,,Serie A
25.11.2017,Fluminense,1,,Sport Recife,2,,Serie A
20.11.2017,Avai,2,,Palmeiras,1,,Serie A
20.11.2017,Fluminense,2,,Ponte Preta,0,,Serie A
19.11.2017,Athletico-PR,3,,Vasco,1,,Serie A
19.11.2017,Atletico-MG,3,,Coritiba,0,,Serie A
19.11.2017,Santos,1,,Gremio,0,,Serie A
19.11.2017,Atletico GO,1,,Chapecoense-SC,1,,Serie A
19.11.2017,Flamengo RJ,3,,Corinthians,0,,Serie A
19.11.2017,Sao Paulo,0,,Botafogo RJ,0,,Serie A
19.11.2017,Sport Recife,1,,Bahia,0,,Serie A
19.11.2017,Vitoria,1,,Cruzeiro,1,,Serie A
16.11.2017,Bahia,3,,Santos,1,,Serie A
16.11.2017,Coritiba,1,,Flamengo RJ,0,,Serie A
16.11.2017,Botafogo RJ,1,,Atletico GO,2,,Serie A
16.11.2017,Chapecoense-SC,2,,Vitoria,1,,Serie A
16.11.2017,Palmeiras,5,,Sport Recife,1,,Serie A
15.11.2017,Corinthians,3,,Fluminense,1,,Serie A
15.11.2017,Vasco,1,,Atletico-MG,1,,Serie A
15.11.2017,Cruzeiro,2,,Avai,2,,Serie A
15.11.2017,Gremio,1,,Sao Paulo,0,,Serie A
15.11.2017,Ponte Preta,2,,Athletico-PR,1,,Serie A
13.11.2017,Chapecoense-SC,2,,Santos,0,,Serie A
12.11.2017,Coritiba,1,,Ponte Preta,1,,Serie A
12.11.2017,Cruzeiro,3,,Fluminense,1,,Serie A
12.11.2017,Bahia,2,,Atletico-MG,2,,Serie A
12.11.2017,Atletico GO,2,,Sport Recife,0,,Serie A
12.11.2017,Gremio,1,,Vitoria,1,,Serie A
12.11.2017,Palmeiras,2,,Flamengo RJ,0,,Serie A
12.11.2017,Vasco,1,,Sao Paulo,1,,Serie A
11.11.2017,Corinthians,1,,Avai,0,,Serie A
11.11.2017,Botafogo RJ,0,,Athletico-PR,1,,Serie A
09.11.2017,Fluminense,2,,Coritiba,2,,Serie A
09.11.2017,Atletico-MG,3,,Atletico GO,2,,Serie A
09.11.2017,Sao Paulo,2,,Chapecoense-SC,2,,Serie A
08.11.2017,Flamengo RJ,2,,Cruzeiro,0,,Serie A
08.11.2017,Santos,1,,Vasco,2,,Serie A
08.11.2017,Vitoria,3,,Palmeiras,1,,Serie A
08.11.2017,Athletico-PR,0,,Corinthians,1,,Serie A
08.11.2017,Sport Recife,1,,Botafogo RJ,2,,Serie A
08.11.2017,Avai,1,,Bahia,2,,Serie A
08.11.2017,Ponte Preta,0,,Gremio,1,,Serie A
05.11.2017,Chapecoense-SC,1,,Sport Recife,1,,Serie A
05.11.2017,Vasco,1,,Vitoria,1,,Serie A
05.11.2017,Bahia,2,,Ponte Preta,0,,Serie A
05.11.2017,Corinthians,3,,Palmeiras,2,,Serie A
05.11.2017,Cruzeiro,1,,Athletico-PR,0,,Serie A
05.11.2017,Gremio,3,,Flamengo RJ,1,,Serie A
04.11.2017,Coritiba,4,,Avai,0,,Serie A
04.11.2017,Atletico GO,0,,Sao Paulo,1,,Serie A
04.11.2017,Botafogo RJ,1,,Fluminense,2,,Serie A
04.11.2017,Santos,3,,Atletico-MG,1,,Serie A
30.10.2017,Palmeiras,2,,Cruzeiro,2,,Serie A
29.10.2017,Avai,2,,Gremio,2,,Serie A
29.10.2017,Sport Recife,3,,Coritiba,4,,Serie A
29.10.2017,Vitoria,1,,Atletico GO,1,,Serie A
29.10.2017,Atletico-MG,0,,Botafogo RJ,0,,Serie A
29.10.2017,Fluminense,1,,Bahia,1,,Serie A
29.10.2017,Ponte Preta,1,,Corinthians,0,,Serie A
28.10.2017,Athletico-PR,0,,Chapecoense-SC,0,,Serie A
28.10.2017,Flamengo RJ,0,,Vasco,0,,Serie A
28.10.2017,Sao Paulo,2,,Santos,1,,Serie A
23.10.2017,Botafogo RJ,2,,Corinthians,1,,Serie A
22.10.2017,Chapecoense-SC,2,,Fluminense,0,,Serie A
22.10.2017,Ponte Preta,1,,Avai,2,,Serie A
22.10.2017,Athletico-PR,2,,Sport Recife,1,,Serie A
22.10.2017,Bahia,2,,Vitoria,1,,Serie A
22.10.2017,Cruzeiro,1,,Atletico-MG,3,,Serie A
22.10.2017,Gremio,1,,Palmeiras,3,,Serie A
22.10.2017,Santos,1,,Atletico GO,0,,Serie A
22.10.2017,Sao Paulo,2,,Flamengo RJ,0,,Serie A
21.10.2017,Vasco,1,,Coritiba,1,,Serie A
19.10.2017,Flamengo RJ,4,,Bahia,1,,Serie A
19.10.2017,Sport Recife,1,,Santos,1,,Serie A
19.10.2017,Palmeiras,2,,Ponte Preta,0,,Serie A
19.10.2017,Vitoria,2,,Athletico-PR,3,,Serie A
18.10.2017,Avai,1,,Botafogo RJ,1,,Serie A
18.10.2017,Corinthians,0,,Gremio,0,,Serie A
18.10.2017,Fluminense,3,,Sao Paulo,1,,Serie A
18.10.2017,Atletico-MG,2,,Chapecoense-SC,3,,Serie A
18.10.2017,Atletico GO,0,,Vasco,1,,Serie A
18.10.2017,Coritiba,1,,Cruzeiro,0,,Serie A
16.10.2017,Santos,2,,Vitoria,2,,Serie A
15.10.2017,Bahia,2,,Corinthians,0,,Serie A
15.10.2017,Coritiba,0,,Gremio,1,,Serie A
15.10.2017,Atletico GO,1,,Palmeiras,3,,Serie A
15.10.2017,Chapecoense-SC,0,,Flamengo RJ,1,,Serie A
15.10.2017,Fluminense,1,,Avai,0,,Serie A
15.10.2017,Sport Recife,1,,Atletico-MG,1,,Serie A
14.10.2017,Sao Paulo,2,,Athletico-PR,1,,Serie A
14.10.2017,Vasco,1,,Botafogo RJ,0,,Serie A
12.10.2017,Palmeiras,2,,Bahia,2,,Serie A
12.10.2017,Flamengo RJ,1,,Fluminense,1,,Serie A
12.10.2017,Ponte Preta,1,,Santos,1,,Serie A
12.10.2017,Vitoria,1,,Sport Recife,2,,Serie A
11.10.2017,Atletico-MG,1,,Sao Paulo,0,,Serie A
11.10.2017,Avai,1,,Vasco,2,,Serie A
11.10.2017,Gremio,0,,Cruzeiro,1,,Serie A
11.10.2017,Corinthians,3,,Coritiba,1,,Serie A
11.10.2017,Athletico-PR,2,,Atletico GO,2,,Serie A
11.10.2017,Botafogo RJ,2,,Chapecoense-SC,1,,Serie A
07.10.2017,Cruzeiro,2,,Ponte Preta,1,,Serie A
02.10.2017,Ponte Preta,1,,Flamengo RJ,0,,Serie A
01.10.2017,Athletico-PR,0,,Atletico-MG,2,,Serie A
01.10.2017,Avai,0,,Atletico GO,2,,Serie A
01.10.2017,Botafogo RJ,2,,Vitoria,3,,Serie A
01.10.2017,Cruzeiro,1,,Corinthians,1,,Serie A
01.10.2017,Gremio,1,,Fluminense,0,,Serie A
01.10.2017,Sao Paulo,1,,Sport Recife,0,,Serie A
30.09.2017,Palmeiras,0,,Santos,1,,Serie A
30.09.2017,Bahia,1,,Coritiba,1,,Serie A
30.09.2017,Vasco,1,,Chapecoense-SC,1,,Serie A
25.09.2017,Sport Recife,1,,Vasco,1,,Serie A
24.09.2017,Atletico-MG,1,,Vitoria,3,,Serie A
24.09.2017,Bahia,1,,Gremio,0,,Serie A
24.09.2017,Atletico GO,1,,Cruzeiro,2,,Serie A
24.09.2017,Chapecoense-SC,1,,Ponte Preta,0,,Serie A
24.09.2017,Coritiba,2,,Botafogo RJ,3,,Serie A
24.09.2017,Fluminense,0,,Palmeiras,1,,Serie A
24.09.2017,Sao Paulo,1,,Corinthians,1,,Serie A
23.09.2017,Santos,1,,Athletico-PR,0,,Serie A
23.09.2017,Flamengo RJ,1,,Avai,1,,Serie A
18.09.2017,Palmeiras,1,,Coritiba,0,,Serie A
17.09.2017,Cruzeiro,1,,Bahia,0,,Serie A
17.09.2017,Athletico-PR,3,,Fluminense,1,,Serie A
17.09.2017,Corinthians,1,,Vasco,0,,Serie A
17.09.2017,Flamengo RJ,2,,Sport Recife,0,,Serie A
17.09.2017,Gremio,0,,Chapecoense-SC,1,,Serie A
17.09.2017,Vitoria,1,,Sao Paulo,2,,Serie A
17.09.2017,Avai,1,,Atletico-MG,1,,Serie A
16.09.2017,Ponte Preta,1,,Atletico GO,3,,Serie A
16.09.2017,Botafogo RJ,2,,Santos,0,,Serie A
11.09.2017,Atletico GO,1,,Bahia,1,,Serie A
10.09.2017,Botafogo RJ,2,,Flamengo RJ,0,,Serie A
10.09.2017,Chapecoense-SC,1,,Cruzeiro,2,,Serie A
10.09.2017,Santos,2,,Corinthians,0,,Serie A
10.09.2017,Sport Recife,0,,Avai,1,,Serie A
10.09.2017,Vitoria,2,,Fluminense,2,,Serie A
10.09.2017,Athletico-PR,1,,Coritiba,1,,Serie A
09.09.2017,Sao Paulo,2,,Ponte Preta,2,,Serie A
09.09.2017,Vasco,1,,Gremio,0,,Serie A
09.09.2017,Atletico-MG,1,,Palmeiras,1,,Serie A
02.09.2017,Gremio,5,,Sport Recife,0,,Serie A
28.08.2017,Coritiba,0,,Vitoria,1,,Serie A
27.08.2017,Avai,1,,Chapecoense-SC,0,,Serie A
27.08.2017,Cruzeiro,1,,Santos,1,,Serie A
27.08.2017,Bahia,1,,Botafogo RJ,2,,Serie A
27.08.2017,Flamengo RJ,2,,Athletico-PR,0,,Serie A
27.08.2017,Palmeiras,4,,Sao Paulo,2,,Serie A
27.08.2017,Ponte Preta,1,,Atletico-MG,2,,Serie A
26.08.2017,Corinthians,0,,Atletico GO,1,,Serie A
26.08.2017,Fluminense,0,,Vasco,1,,Serie A
23.08.2017,Chapecoense-SC,0,,Corinthians,1,,Serie A
21.08.2017,Fluminense,2,,Atletico-MG,1,,Serie A
20.08.2017,Coritiba,0,,Santos,0,,Serie A
20.08.2017,Palmeiras,0,,Chapecoense-SC,2,,Serie A
20.08.2017,Avai,1,,Sao Paulo,1,,Serie A
20.08.2017,Bahia,3,,Vasco,0,,Serie A
20.08.2017,Cruzeiro,2,,Sport Recife,0,,Serie A
20.08.2017,Ponte Preta,2,,Botafogo RJ,1,,Serie A
20.08.2017,Gremio,0,,Athletico-PR,0,,Serie A
19.08.2017,Flamengo RJ,2,,Atletico GO,0,,Serie A
19.08.2017,Corinthians,0,,Vitoria,1,,Serie A
14.08.2017,Santos,0,,Fluminense,0,,Serie A
13.08.2017,Athletico-PR,4,,Bahia,1,,Serie A
13.08.2017,Botafogo RJ,1,,Gremio,0,,Serie A
13.08.2017,Atletico-MG,2,,Flamengo RJ,0,,Serie A
13.08.2017,Sport Recife,0,,Ponte Preta,0,,Serie A
13.08.2017,Vasco,1,,Palmeiras,1,,Serie A
13.08.2017,Sao Paulo,3,,Cruzeiro,2,,Serie A
12.08.2017,Vitoria,0,,Avai,1,,Serie A
12.08.2017,Atletico GO,1,,Coritiba,0,,Serie A
09.08.2017,Ponte Preta,0,,Fluminense,0,,Serie A
06.08.2017,Avai,0,,Santos,0,,Serie A
06.08.2017,Ponte Preta,0,,Vasco,0,,Serie A
06.08.2017,Bahia,2,,Sao Paulo,1,,Serie A
06.08.2017,Coritiba,2,,Chapecoense-SC,0,,Serie A
06.08.2017,Cruzeiro,0,,Botafogo RJ,0,,Serie A
06.08.2017,Gremio,2,,Atletico-MG,0,,Serie A
06.08.2017,Palmeiras,0,,Athletico-PR,1,,Serie A
06.08.2017,Flamengo RJ,0,,Vitoria,2,,Serie A
05.08.2017,Corinthians,3,,Sport Recife,1,,Serie A
05.08.2017,Fluminense,3,,Atletico GO,1,,Serie A
03.08.2017,Vasco,0,,Cruzeiro,3,,Serie A
03.08.2017,Athletico-PR,5,,Avai,0,,Serie A
03.08.2017,Sao Paulo,1,,Coritiba,2,,Serie A
02.08.2017,Atletico GO,0,,Gremio,1,,Serie A
02.08.2017,Botafogo RJ,1,,Palmeiras,2,,Serie A
02.08.2017,Santos,3,,Flamengo RJ,2,,Serie A
02.08.2017,Atletico-MG,0,,Corinthians,2,,Serie A
02.08.2017,Vitoria,3,,Ponte Preta,1,,Serie A
02.08.2017,Chapecoense-SC,1,,Bahia,1,,Serie A
02.08.2017,Sport Recife,2,,Fluminense,2,,Serie A
31.07.2017,Vasco,0,,Athletico-PR,1,,Serie A
30.07.2017,Cruzeiro,0,,Vitoria,0,,Serie A
30.07.2017,Gremio,1,,Santos,1,,Serie A
30.07.2017,Bahia,1,,Sport Recife,3,,Serie A
30.07.2017,Corinthians,1,,Flamengo RJ,1,,Serie A
30.07.2017,Coritiba,0,,Atletico-MG,2,,Serie A
30.07.2017,Chapecoense-SC,1,,Atletico GO,2,,Serie A
29.07.2017,Palmeiras,2,,Avai,0,,Serie A
29.07.2017,Botafogo RJ,3,,Sao Paulo,4,,Serie A
24.07.2017,Sao Paulo,1,,Gremio,1,,Serie A
23.07.2017,Athletico-PR,0,,Ponte Preta,2,,Serie A
23.07.2017,Atletico GO,1,,Botafogo RJ,1,,Serie A
23.07.2017,Atletico-MG,1,,Vasco,2,,Serie A
23.07.2017,Avai,1,,Cruzeiro,0,,Serie A
23.07.2017,Fluminense,0,,Corinthians,1,,Serie A
23.07.2017,Sport Recife,0,,Palmeiras,2,,Serie A
23.07.2017,Santos,3,,Bahia,0,,Serie A
22.07.2017,Flamengo RJ,2,,Coritiba,1,,Serie A
22.07.2017,Vitoria,1,,Chapecoense-SC,2,,Serie A
20.07.2017,Athletico-PR,0,,Botafogo RJ,0,,Serie A
20.07.2017,Sport Recife,4,,Atletico GO,0,,Serie A
20.07.2017,Fluminense,1,,Cruzeiro,1,,Serie A
19.07.2017,Atletico-MG,0,,Bahia,2,,Serie A
19.07.2017,Flamengo RJ,2,,Palmeiras,2,,Serie A
19.07.2017,Sao Paulo,1,,Vasco,0,,Serie A
19.07.2017,Avai,0,,Corinthians,0,,Serie A
19.07.2017,Ponte Preta,4,,Coritiba,0,,Serie A
19.07.2017,Santos,1,,Chapecoense-SC,0,,Serie A
19.07.2017,Vitoria,1,,Gremio,3,,Serie A
17.07.2017,Botafogo RJ,2,,Sport Recife,1,,Serie A
16.07.2017,Bahia,1,,Avai,1,,Serie A
16.07.2017,Coritiba,1,,Fluminense,2,,Serie A
16.07.2017,Atletico GO,1,,Atletico-MG,2,,Serie A
16.07.2017,Chapecoense-SC,2,,Sao Paulo,0,,Serie A
16.07.2017,Cruzeiro,1,,Flamengo RJ,1,,Serie A
16.07.2017,Gremio,3,,Ponte Preta,1,,Serie A
16.07.2017,Vasco,0,,Santos,0,,Serie A
16.07.2017,Palmeiras,4,,Vitoria,2,,Serie A
15.07.2017,Corinthians,2,,Athletico-PR,2,,Serie A
13.07.2017,Avai,1,,Coritiba,4,,Serie A
13.07.2017,Flamengo RJ,0,,Gremio,1,,Serie A
13.07.2017,Sao Paulo,2,,Atletico GO,2,,Serie A
13.07.2017,Sport Recife,3,,Chapecoense-SC,0,,Serie A
12.07.2017,Athletico-PR,0,,Cruzeiro,2,,Serie A
12.07.2017,Palmeiras,0,,Corinthians,2,,Serie A
12.07.2017,Vitoria,1,,Vasco,4,,Serie A
12.07.2017,Fluminense,0,,Botafogo RJ,1,,Serie A
12.07.2017,Atletico-MG,0,,Santos,1,,Serie A
12.07.2017,Ponte Preta,0,,Bahia,3,,Serie A
10.07.2017,Coritiba,0,,Sport Recife,3,,Serie A
09.07.2017,Botafogo RJ,1,,Atletico-MG,1,,Serie A
09.07.2017,Santos,3,,Sao Paulo,2,,Serie A
09.07.2017,Bahia,1,,Fluminense,1,,Serie A
09.07.2017,Cruzeiro,3,,Palmeiras,1,,Serie A
09.07.2017,Gremio,0,,Avai,2,,Serie A
09.07.2017,Chapecoense-SC,1,,Athletico-PR,1,,Serie A
08.07.2017,Corinthians,2,,Ponte Preta,0,,Serie A
08.07.2017,Vasco,0,,Flamengo RJ,1,,Serie A
08.07.2017,Atletico GO,1,,Vitoria,2,,Serie A
03.07.2017,Fluminense,3,,Chapecoense-SC,3,,Serie A
02.07.2017,Avai,0,,Ponte Preta,0,,Serie A
02.07.2017,Coritiba,2,,Vasco,2,,Serie A
02.07.2017,Atletico-MG,3,,Cruzeiro,1,,Serie A
02.07.2017,Corinthians,1,,Botafogo RJ,0,,Serie A
02.07.2017,Flamengo RJ,2,,Sao Paulo,0,,Serie A
02.07.2017,Sport Recife,1,,Athletico-PR,0,,Serie A
02.07.2017,Vitoria,0,,Bahia,0,,Serie A
01.07.2017,Atletico GO,1,,Santos,1,,Serie A
01.07.2017,Palmeiras,1,,Gremio,0,,Serie A
26.06.2017,Botafogo RJ,0,,Avai,2,,Serie A
25.06.2017,Chapecoense-SC,0,,Atletico-MG,1,,Serie A
25.06.2017,Bahia,0,,Flamengo RJ,1,,Serie A
25.06.2017,Athletico-PR,4,,Vitoria,1,,Serie A
25.06.2017,Cruzeiro,2,,Coritiba,0,,Serie A
25.06.2017,Gremio,0,,Corinthians,1,,Serie A
25.06.2017,Ponte Preta,1,,Palmeiras,2,,Serie A
25.06.2017,Sao Paulo,1,,Fluminense,1,,Serie A
25.06.2017,Vasco,1,,Atletico GO,0,,Serie A
24.06.2017,Santos,0,,Sport Recife,1,,Serie A
22.06.2017,Flamengo RJ,5,,Chapecoense-SC,1,,Serie A
22.06.2017,Gremio,2,,Coritiba,0,,Serie A
22.06.2017,Corinthians,3,,Bahia,0,,Serie A
22.06.2017,Ponte Preta,1,,Cruzeiro,0,,Serie A
21.06.2017,Athletico-PR,1,,Sao Paulo,0,,Serie A
21.06.2017,Atletico-MG,2,,Sport Recife,2,,Serie A
21.06.2017,Avai,0,,Fluminense,3,,Serie A
21.06.2017,Botafogo RJ,3,,Vasco,1,,Serie A
21.06.2017,Palmeiras,1,,Atletico GO,0,,Serie A
21.06.2017,Vitoria,0,,Santos,2,,Serie A
19.06.2017,Cruzeiro,3,,Gremio,3,,Serie A
18.06.2017,Sport Recife,1,,Vitoria,3,,Serie A
18.06.2017,Bahia,2,,Palmeiras,4,,Serie A
18.06.2017,Chapecoense-SC,0,,Botafogo RJ,2,,Serie A
18.06.2017,Fluminense,2,,Flamengo RJ,2,,Serie A
18.06.2017,Sao Paulo,1,,Atletico-MG,2,,Serie A
18.06.2017,Coritiba,0,,Corinthians,0,,Serie A
17.06.2017,Santos,0,,Ponte Preta,0,,Serie A
17.06.2017,Vasco,1,,Avai,0,,Serie A
17.06.2017,Atletico GO,0,,Athletico-PR,1,,Serie A
15.06.2017,Fluminense,0,,Gremio,2,,Serie A
15.06.2017,Coritiba,0,,Bahia,0,,Serie A
14.06.2017,Chapecoense-SC,2,,Vasco,1,,Serie A
14.06.2017,Corinthians,1,,Cruzeiro,0,,Serie A
14.06.2017,Santos,1,,Palmeiras,0,,Serie A
14.06.2017,Flamengo RJ,2,,Ponte Preta,0,,Serie A
14.06.2017,Atletico GO,3,,Avai,1,,Serie A
14.06.2017,Atletico-MG,0,,Athletico-PR,1,,Serie A
14.06.2017,Sport Recife,0,,Sao Paulo,0,,Serie A
14.06.2017,Vitoria,2,,Botafogo RJ,2,,Serie A
12.06.2017,Gremio,1,,Bahia,0,,Serie A
11.06.2017,Athletico-PR,0,,Santos,2,,Serie A
11.06.2017,Cruzeiro,2,,Atletico GO,0,,Serie A
11.06.2017,Avai,1,,Flamengo RJ,1,,Serie A
11.06.2017,Corinthians,3,,Sao Paulo,2,,Serie A
11.06.2017,Ponte Preta,3,,Chapecoense-SC,2,,Serie A
11.06.2017,Vitoria,2,,Atletico-MG,0,,Serie A
11.06.2017,Botafogo RJ,2,,Coritiba,2,,Serie A
10.06.2017,Vasco,2,,Sport Recife,1,,Serie A
10.06.2017,Palmeiras,3,,Fluminense,1,,Serie A
08.06.2017,Bahia,1,,Cruzeiro,0,,Serie A
08.06.2017,Chapecoense-SC,3,,Gremio,6,,Serie A
08.06.2017,Atletico GO,3,,Ponte Preta,0,,Serie A
08.06.2017,Sao Paulo,2,,Vitoria,0,,Serie A
07.06.2017,Sport Recife,2,,Flamengo RJ,0,,Serie A
07.06.2017,Vasco,2,,Corinthians,5,,Serie A
07.06.2017,Santos,1,,Botafogo RJ,0,,Serie A
07.06.2017,Atletico-MG,1,,Avai,0,,Serie A
07.06.2017,Coritiba,1,,Palmeiras,0,,Serie A
06.06.2017,Fluminense,1,,Athletico-PR,1,,Serie A
05.06.2017,Bahia,3,,Atletico GO,0,,Serie A
04.06.2017,Cruzeiro,0,,Chapecoense-SC,2,,Serie A
04.06.2017,Gremio,2,,Vasco,0,,Serie A
04.06.2017,Palmeiras,0,,Atletico-MG,0,,Serie A
04.06.2017,Ponte Preta,1,,Sao Paulo,0,,Serie A
04.06.2017,Avai,1,,Sport Recife,0,,Serie A
04.06.2017,Flamengo RJ,0,,Botafogo RJ,0,,Serie A
03.06.2017,Corinthians,2,,Santos,0,,Serie A
03.06.2017,Fluminense,2,,Vitoria,1,,Serie A
03.06.2017,Coritiba,1,,Athletico-PR,0,,Serie A
29.05.2017,Chapecoense-SC,2,,Avai,0,,Serie A
28.05.2017,Botafogo RJ,1,,Bahia,0,,Serie A
28.05.2017,Sport Recife,4,,Gremio,3,,Serie A
28.05.2017,Athletico-PR,1,,Flamengo RJ,1,,Serie A
28.05.2017,Atletico GO,0,,Corinthians,1,,Serie A
28.05.2017,Santos,0,,Cruzeiro,1,,Serie A
