,date,t1,g1,g2,t2,tourn
229,2002.11.09,Danubio,1,0,Plaza Colonia,Primera Division
230,2002.11.09,Maldonado,1,4,Nacional,Primera Division
231,2002.11.10,Wanderers,1,2,Fenix,Primera Division
232,2002.11.10,Defensor Sp.,1,1,Villa Espanola,Primera Division
233,2002.11.22,Villa Espanola,1,1,Central Esp.,Primera Division
234,2002.11.24,Maldonado,1,2,Defensor Sp.,Primera Division
235,2002.11.24,Danubio,2,2,Fenix,Primera Division
236,2002.11.24,Nacional,2,4,Penarol,Primera Division
237,2002.11.24,Plaza Colonia,2,2,Wanderers,Primera Division
238,2002.11.30,Nacional,0,2,Defensor Sp.,Primera Division
239,2002.12.01,Wanderers,0,1,Maldonado,Primera Division
240,2002.12.01,Villa Espanola,0,3,Plaza Colonia,Primera Division
241,2002.12.01,Penarol,3,1,Danubio,Primera Division
242,2002.12.01,Fenix,3,4,Central Esp.,Primera Division
243,2002.12.04,Danubio,1,2,Nacional,Primera Division
244,2002.12.07,Nacional,2,1,Danubio,Primera Division
245,2003.02.20,Penarol,2,1,Defensor Sp.,Primera Division
246,2003.02.21,Maldonado,2,0,Central Esp.,Primera Division
247,2003.02.21,Tacuarembo,1,1,Nacional,Primera Division
248,2003.02.22,Colonia,0,2,River Plate,Primera Division
249,2003.02.22,Wanderers,1,1,Bella Vista,Primera Division
250,2003.02.22,Liverpool M.,0,0,Miramar,Primera Division
251,2003.02.22,Juventud,0,2,Danubio,Primera Division
252,2003.02.22,Fenix,3,1,Plaza Colonia,Primera Division
253,2003.02.22,CA Cerro,1,0,Villa Espanola,Primera Division
254,2003.02.28,Wanderers,3,2,Villa Espanola,Primera Division
255,2003.02.28,Juventud,0,0,Maldonado,Primera Division
256,2003.02.28,Plaza Colonia,0,2,Penarol,Primera Division
257,2003.02.28,Nacional,1,0,River Plate,Primera Division
258,2003.03.01,Danubio,3,0,Central Esp.,Primera Division
259,2003.03.01,Bella Vista,0,0,CA Cerro,Primera Division
260,2003.03.01,Fenix,3,2,Defensor Sp.,Primera Division
261,2003.03.01,Miramar,4,0,Colonia,Primera Division
262,2003.03.01,Liverpool M.,0,3,Tacuarembo,Primera Division
263,2003.03.06,Defensor Sp.,1,0,Plaza Colonia,Primera Division
264,2003.03.07,Tacuarembo,3,0,River Plate,Primera Division
265,2003.03.07,Juventud,1,4,Penarol,Primera Division
266,2003.03.08,CA Cerro,2,0,Maldonado,Primera Division
267,2003.03.08,Wanderers,4,2,Liverpool M.,Primera Division
268,2003.03.08,Danubio,6,1,Villa Espanola,Primera Division
269,2003.03.08,Colonia,1,2,Nacional,Primera Division
270,2003.03.08,Central Esp.,2,1,Fenix,Primera Division
271,2003.03.08,Bella Vista,0,4,Miramar,Primera Division
272,2003.03.15,Penarol,0,2,Wanderers,Primera Division
273,2003.03.15,Plaza Colonia,0,1,Nacional,Primera Division
274,2003.03.16,Danubio,1,3,Liverpool M.,Primera Division
275,2003.03.16,Defensor Sp.,3,0,Colonia,Primera Division
276,2003.03.16,CA Cerro,2,0,Juventud,Primera Division
277,2003.03.16,Villa Espanola,1,2,Bella Vista,Primera Division
278,2003.03.16,Central Esp.,1,1,Tacuarembo,Primera Division
279,2003.03.16,Maldonado,3,1,Miramar,Primera Division
280,2003.03.16,River Plate,0,2,Fenix,Primera Division
