date,club_1,goals_1,par_1,club_2,goals_2,par_2,tournament
12.05.2007,Total Chalaco,1,,Dep. Municipal,3,,Primera Division
12.05.2007,U. San Martin,3,,FBC Melgar,0,,Primera Division
09.05.2007,Sporting Cristal,0,,Sport Ancash,2,,Primera Division
06.05.2007,Alianza Lima,1,,U. de Deportes,2,,Primera Division
06.05.2007,Dep. Municipal,1,,Coronel,0,,Primera Division
06.05.2007,Alianza Atl.,2,,Sport Ancash,2,,Primera Division
06.05.2007,Total Chalaco,3,,FBC Melgar,2,,Primera Division
05.05.2007,Sport Boys,0,,Cienciano,1,,Primera Division
05.05.2007,Sporting Cristal,0,,U. San Martin,3,,Primera Division
02.05.2007,Cienciano,0,,Alianza Lima,0,,Primera Division
02.05.2007,FBC Melgar,2,,Sporting Cristal,0,,Primera Division
02.05.2007,U. de Deportes,3,,Alianza Atl.,1,,Primera Division
02.05.2007,U. San Martin,4,,Sport Boys,0,,Primera Division
02.05.2007,Sport Ancash,3,,Dep. Municipal,0,,Primera Division
01.05.2007,Coronel,1,,Total Chalaco,3,,Primera Division
29.04.2007,Alianza Lima,1,,Sporting Cristal,1,,Primera Division
29.04.2007,Dep. Municipal,1,,Cienciano,1,,Primera Division
29.04.2007,Sport Boys,4,,FBC Melgar,4,,Primera Division
29.04.2007,Alianza Atl.,2,,U. San Martin,2,,Primera Division
28.04.2007,Total Chalaco,3,,Sport Ancash,2,,Primera Division
28.04.2007,Coronel,2,,U. de Deportes,3,,Primera Division
25.04.2007,Sport Ancash,4,,Sport Boys,1,,Primera Division
22.04.2007,U. San Martin,2,,Alianza Lima,0,,Primera Division
22.04.2007,FBC Melgar,1,,Alianza Atl.,0,,Primera Division
22.04.2007,Cienciano,2,,Total Chalaco,2,,Primera Division
21.04.2007,U. de Deportes,0,,Dep. Municipal,2,,Primera Division
21.04.2007,Sporting Cristal,1,,Sport Boys,3,,Primera Division
21.04.2007,Sport Ancash,2,,Coronel,0,,Primera Division
18.04.2007,U. San Martin,0,,Cienciano,2,,Primera Division
15.04.2007,Dep. Municipal,1,,Sporting Cristal,2,,Primera Division
15.04.2007,Coronel,2,,Cienciano,3,,Primera Division
15.04.2007,Alianza Atl.,0,,Sport Boys,0,,Primera Division
14.04.2007,Alianza Lima,1,,FBC Melgar,1,,Primera Division
14.04.2007,Total Chalaco,2,,U. San Martin,3,,Primera Division
12.04.2007,Sporting Cristal,1,,Alianza Atl.,1,,Primera Division
11.04.2007,FBC Melgar,0,,Dep. Municipal,1,,Primera Division
11.04.2007,Sport Boys,2,,Alianza Lima,1,,Primera Division
11.04.2007,U. San Martin,1,,Coronel,2,,Primera Division
11.04.2007,U. de Deportes,1,,Total Chalaco,1,,Primera Division
08.04.2007,Cienciano,0,,U. de Deportes,1,,Primera Division
07.04.2007,Alianza Lima,2,,Alianza Atl.,0,,Primera Division
07.04.2007,FBC Melgar,2,,Coronel,5,,Primera Division
07.04.2007,Sport Boys,2,,Dep. Municipal,0,,Primera Division
07.04.2007,Sporting Cristal,4,,Total Chalaco,1,,Primera Division
01.04.2007,Dep. Municipal,2,,Alianza Lima,2,,Primera Division
01.04.2007,U. de Deportes,0,,U. San Martin,3,,Primera Division
01.04.2007,Alianza Atl.,2,,Cienciano,2,,Primera Division
31.03.2007,Coronel,3,,Sporting Cristal,1,,Primera Division
31.03.2007,Total Chalaco,2,,Sport Boys,1,,Primera Division
25.03.2007,Alianza Atl.,2,,Dep. Municipal,1,,Primera Division
24.03.2007,Alianza Lima,3,,Total Chalaco,0,,Primera Division
24.03.2007,FBC Melgar,2,,U. de Deportes,1,,Primera Division
24.03.2007,Sport Boys,1,,Coronel,0,,Primera Division
18.03.2007,U. de Deportes,3,,Sporting Cristal,1,,Primera Division
18.03.2007,Total Chalaco,0,,Alianza Atl.,2,,Primera Division
18.03.2007,Cienciano,2,,FBC Melgar,3,,Primera Division
17.03.2007,Coronel,2,,Alianza Lima,0,,Primera Division
17.03.2007,U. San Martin,2,,Dep. Municipal,1,,Primera Division
11.03.2007,Sporting Cristal,2,,Cienciano,2,,Primera Division
11.03.2007,Dep. Municipal,3,,Total Chalaco,0,,Primera Division
11.03.2007,FBC Melgar,0,,U. San Martin,3,,Primera Division
11.03.2007,Alianza Atl.,2,,Coronel,0,,Primera Division
10.03.2007,Sport Boys,1,,U. de Deportes,1,,Primera Division
09.03.2007,Alianza Lima,2,,Sport Ancash,0,,Primera Division
04.03.2007,Sport Ancash,1,,Alianza Atl.,1,,Primera Division
04.03.2007,Cienciano,1,,Sport Boys,1,,Primera Division
04.03.2007,FBC Melgar,3,,Total Chalaco,1,,Primera Division
03.03.2007,U. de Deportes,1,,Alianza Lima,2,,Primera Division
03.03.2007,U. San Martin,2,,Sporting Cristal,2,,Primera Division
03.03.2007,Coronel,2,,Dep. Municipal,2,,Primera Division
25.02.2007,Sport Boys,2,,U. San Martin,0,,Primera Division
25.02.2007,Total Chalaco,3,,Coronel,0,,Primera Division
25.02.2007,Alianza Atl.,3,,U. de Deportes,0,,Primera Division
24.02.2007,Alianza Lima,2,,Cienciano,1,,Primera Division
24.02.2007,Sporting Cristal,1,,FBC Melgar,3,,Primera Division
24.02.2007,Dep. Municipal,1,,Sport Ancash,1,,Primera Division
18.02.2007,Sporting Cristal,1,,Alianza Lima,1,,Primera Division
18.02.2007,U. de Deportes,4,,Coronel,0,,Primera Division
18.02.2007,U. San Martin,3,,Alianza Atl.,0,,Primera Division
18.02.2007,Cienciano,2,,Dep. Municipal,0,,Primera Division
18.02.2007,FBC Melgar,1,,Sport Boys,4,,Primera Division
18.02.2007,Sport Ancash,4,,Total Chalaco,1,,Primera Division
14.02.2007,Alianza Lima,4,,U. San Martin,1,,Primera Division
14.02.2007,Dep. Municipal,2,,U. de Deportes,1,,Primera Division
14.02.2007,Sport Boys,0,,Sporting Cristal,1,,Primera Division
14.02.2007,Coronel,0,,Sport Ancash,0,,Primera Division
14.02.2007,Total Chalaco,0,,Cienciano,2,,Primera Division
14.02.2007,Alianza Atl.,0,,FBC Melgar,0,,Primera Division
11.02.2007,Cienciano,3,,Coronel,0,,Primera Division
11.02.2007,U. San Martin,1,,Total Chalaco,0,,Primera Division
11.02.2007,FBC Melgar,2,,Alianza Lima,1,,Primera Division
10.02.2007,U. de Deportes,0,,Sport Ancash,0,,Primera Division
10.02.2007,Sport Boys,0,,Alianza Atl.,1,,Primera Division
10.02.2007,Sporting Cristal,3,,Dep. Municipal,1,,Primera Division
04.02.2007,Alianza Lima,2,,Sport Boys,2,,Primera Division
04.02.2007,Total Chalaco,1,,U. de Deportes,2,,Primera Division
04.02.2007,Sport Ancash,0,,Cienciano,1,,Primera Division
03.02.2007,Coronel,1,,U. San Martin,1,,Primera Division
03.02.2007,Alianza Atl.,0,,Sporting Cristal,0,,Primera Division
03.02.2007,Dep. Municipal,1,,FBC Melgar,2,,Primera Division
27.12.2006,Alianza Lima,3,,Cienciano,1,,Primera Division
20.12.2006,U. de Deportes,1,,Cienciano,2,,Primera Division
20.12.2006,Sport Boys,1,0.0,Jose Galvez,0,0.0,Primera Division
17.12.2006,Alianza Lima,1,,Sport Boys,2,,Primera Division
17.12.2006,FBC Melgar,1,,Cienciano,2,,Primera Division
17.12.2006,Huaral,0,,U. de Deportes,1,,Primera Division
17.12.2006,Jose Galvez,4,,Sport Ancash,3,,Primera Division
17.12.2006,U. San Martin,2,,Coronel,0,,Primera Division
17.12.2006,Alianza Atl.,0,,Sporting Cristal,0,,Primera Division
10.12.2006,Cienciano,4,,Alianza Atl.,1,,Primera Division
10.12.2006,Coronel,2,,Jose Galvez,1,,Primera Division
10.12.2006,Sport Ancash,1,,Alianza Lima,0,,Primera Division
10.12.2006,Sport Boys,4,,Huaral,1,,Primera Division
10.12.2006,Sporting Cristal,0,,U. San Martin,2,,Primera Division
10.12.2006,U. de Deportes,2,,FBC Melgar,1,,Primera Division
03.12.2006,Jose Galvez,1,,Sporting Cristal,0,,Primera Division
03.12.2006,Alianza Atl.,0,,U. de Deportes,0,,Primera Division
03.12.2006,FBC Melgar,2,,Huaral,1,,Primera Division
02.12.2006,Alianza Lima,0,,Coronel,0,,Primera Division
02.12.2006,U. San Martin,4,,Cienciano,1,,Primera Division
02.12.2006,Sport Boys,3,,Sport Ancash,2,,Primera Division
26.11.2006,U. de Deportes,3,,U. San Martin,0,,Primera Division
26.11.2006,Sporting Cristal,0,,Alianza Lima,1,,Primera Division
26.11.2006,Cienciano,1,,Jose Galvez,0,,Primera Division
26.11.2006,Huaral,1,,Alianza Atl.,2,,Primera Division
25.11.2006,Coronel,3,,Sport Boys,0,,Primera Division
25.11.2006,FBC Melgar,1,,Sport Ancash,1,,Primera Division
12.11.2006,Sport Boys,0,,Sporting Cristal,1,,Primera Division
12.11.2006,Sport Ancash,0,,Coronel,1,,Primera Division
12.11.2006,Jose Galvez,1,,U. de Deportes,3,,Primera Division
11.11.2006,Alianza Lima,1,,Cienciano,2,,Primera Division
11.11.2006,Alianza Atl.,0,,FBC Melgar,0,,Primera Division
11.11.2006,U. San Martin,0,,Huaral,1,,Primera Division
05.11.2006,U. de Deportes,3,,Alianza Lima,2,,Primera Division
05.11.2006,Cienciano,1,,Sport Boys,0,,Primera Division
05.11.2006,Huaral,2,,Jose Galvez,1,,Primera Division
05.11.2006,FBC Melgar,2,,U. San Martin,0,,Primera Division
04.11.2006,Sporting Cristal,3,,Sport Ancash,0,,Primera Division
04.11.2006,Alianza Atl.,4,,Coronel,2,,Primera Division
01.11.2006,Alianza Lima,2,,Huaral,1,,Primera Division
01.11.2006,Coronel,0,,Sporting Cristal,1,,Primera Division
01.11.2006,Sport Boys,0,,U. de Deportes,0,,Primera Division
01.11.2006,U. San Martin,2,,Alianza Atl.,1,,Primera Division
01.11.2006,Sport Ancash,1,,Cienciano,3,,Primera Division
01.11.2006,Jose Galvez,0,,FBC Melgar,0,,Primera Division
29.10.2006,U. de Deportes,0,,Sporting Cristal,0,,Primera Division
29.10.2006,U. San Martin,0,,Alianza Lima,1,,Primera Division
29.10.2006,Alianza Atl.,3,,Jose Galvez,3,,Primera Division
29.10.2006,Huaral,3,,Sport Ancash,1,,Primera Division
28.10.2006,Cienciano,3,,Coronel,1,,Primera Division
28.10.2006,FBC Melgar,4,,Sport Boys,1,,Primera Division
22.10.2006,Sporting Cristal,1,,Cienciano,0,,Primera Division
22.10.2006,Sport Ancash,3,,U. de Deportes,0,,Primera Division
22.10.2006,Jose Galvez,0,,U. San Martin,0,,Primera Division
21.10.2006,Coronel,1,,Huaral,0,,Primera Division
21.10.2006,Alianza Lima,1,,FBC Melgar,0,,Primera Division
21.10.2006,Sport Boys,2,,Alianza Atl.,0,,Primera Division
16.10.2006,Alianza Atl.,4,,Sport Ancash,2,,Primera Division
15.10.2006,Jose Galvez,0,,Alianza Lima,0,,Primera Division
15.10.2006,U. San Martin,2,,Sport Boys,1,,Primera Division
15.10.2006,Huaral,1,,Cienciano,1,,Primera Division
15.10.2006,FBC Melgar,2,,Sporting Cristal,1,,Primera Division
14.10.2006,U. de Deportes,1,,Coronel,2,,Primera Division
04.10.2006,Jose Galvez,0,,Coronel,3,,Primera Division
01.10.2006,Coronel,2,,FBC Melgar,0,,Primera Division
01.10.2006,Cienciano,3,,U. de Deportes,3,,Primera Division
01.10.2006,Sport Ancash,1,,U. San Martin,1,,Primera Division
01.10.2006,Sport Boys,1,,Jose Galvez,1,,Primera Division
30.09.2006,Alianza Lima,3,,Alianza Atl.,0,,Primera Division
30.09.2006,Sporting Cristal,4,,Huaral,0,,Primera Division
27.09.2006,Sport Boys,0,,Coronel,2,,Primera Division
24.09.2006,U. de Deportes,3,,Huaral,0,,Primera Division
24.09.2006,Cienciano,2,,FBC Melgar,0,,Primera Division
24.09.2006,Sport Ancash,1,,Jose Galvez,1,,Primera Division
23.09.2006,Coronel,1,,U. San Martin,2,,Primera Division
23.09.2006,Sport Boys,0,,Alianza Lima,1,,Primera Division
23.09.2006,Sporting Cristal,3,,Alianza Atl.,1,,Primera Division
20.09.2006,U. San Martin,0,,U. de Deportes,1,,Primera Division
17.09.2006,Alianza Lima,3,,Sport Ancash,0,,Primera Division
17.09.2006,FBC Melgar,1,,U. de Deportes,1,,Primera Division
17.09.2006,Alianza Atl.,4,,Cienciano,1,,Primera Division
16.09.2006,U. San Martin,0,,Sporting Cristal,2,,Primera Division
16.09.2006,Huaral,1,,Sport Boys,2,,Primera Division
10.09.2006,Cienciano,0,,U. San Martin,1,,Primera Division
10.09.2006,Sport Ancash,1,,Sport Boys,0,,Primera Division
10.09.2006,Sporting Cristal,3,,Jose Galvez,0,,Primera Division
09.09.2006,U. de Deportes,3,,Alianza Atl.,1,,Primera Division
09.09.2006,Coronel,1,,Alianza Lima,1,,Primera Division
09.09.2006,Huaral,0,,FBC Melgar,0,,Primera Division
03.09.2006,Sport Ancash,1,,FBC Melgar,1,,Primera Division
03.09.2006,Alianza Atl.,2,,Huaral,0,,Primera Division
30.08.2006,Alianza Lima,0,,Sporting Cristal,0,,Primera Division
30.08.2006,Jose Galvez,1,,Cienciano,2,,Primera Division
27.08.2006,U. de Deportes,1,,Jose Galvez,0,,Primera Division
27.08.2006,Cienciano,2,,Alianza Lima,1,,Primera Division
27.08.2006,Coronel,3,,Sport Ancash,0,,Primera Division
26.08.2006,Sporting Cristal,0,,Sport Boys,1,,Primera Division
26.08.2006,FBC Melgar,2,,Alianza Atl.,1,,Primera Division
26.08.2006,Huaral,0,,U. San Martin,2,,Primera Division
20.08.2006,Alianza Lima,1,,U. de Deportes,0,,Primera Division
20.08.2006,Sport Boys,2,,Cienciano,1,,Primera Division
20.08.2006,Jose Galvez,2,,Huaral,1,,Primera Division
19.08.2006,Coronel,1,,Alianza Atl.,0,,Primera Division
19.08.2006,Sport Ancash,1,,Sporting Cristal,1,,Primera Division
19.08.2006,U. San Martin,0,,FBC Melgar,0,,Primera Division
13.08.2006,U. de Deportes,1,,Sport Boys,3,,Primera Division
13.08.2006,FBC Melgar,2,,Jose Galvez,0,,Primera Division
13.08.2006,Cienciano,1,,Sport Ancash,3,,Primera Division
13.08.2006,Sporting Cristal,1,,Coronel,2,,Primera Division
12.08.2006,Huaral,0,,Alianza Lima,1,,Primera Division
12.08.2006,Alianza Atl.,2,,U. San Martin,3,,Primera Division
06.08.2006,Sporting Cristal,0,,U. de Deportes,1,,Primera Division
06.08.2006,Sport Boys,2,,FBC Melgar,0,,Primera Division
05.08.2006,Coronel,1,,Cienciano,2,,Primera Division
05.08.2006,Alianza Lima,3,,U. San Martin,1,,Primera Division
05.08.2006,Jose Galvez,4,,Alianza Atl.,0,,Primera Division
05.08.2006,Sport Ancash,2,,Huaral,0,,Primera Division
30.07.2006,FBC Melgar,3,,Alianza Lima,2,,Primera Division
30.07.2006,Cienciano,2,,Sporting Cristal,1,,Primera Division
29.07.2006,U. de Deportes,4,,Sport Ancash,1,,Primera Division
29.07.2006,Huaral,0,,Coronel,0,,Primera Division
29.07.2006,U. San Martin,0,,Jose Galvez,1,,Primera Division
29.07.2006,Alianza Atl.,2,,Sport Boys,2,,Primera Division
23.07.2006,Coronel,4,,U. de Deportes,1,,Primera Division
23.07.2006,Alianza Lima,1,,Jose Galvez,0,,Primera Division
23.07.2006,Cienciano,5,,Huaral,1,,Primera Division
23.07.2006,Sporting Cristal,2,,FBC Melgar,0,,Primera Division
22.07.2006,Sport Ancash,1,,Alianza Atl.,0,,Primera Division
22.07.2006,Sport Boys,0,,U. San Martin,0,,Primera Division
16.07.2006,U. de Deportes,2,,Cienciano,1,,Primera Division
16.07.2006,Huaral,1,,Sporting Cristal,0,,Primera Division
16.07.2006,U. San Martin,2,,Sport Ancash,0,,Primera Division
16.07.2006,Alianza Atl.,1,,Alianza Lima,1,,Primera Division
16.07.2006,Jose Galvez,3,,Sport Boys,0,,Primera Division
15.07.2006,FBC Melgar,1,,Coronel,0,,Primera Division
25.06.2006,Alianza Atl.,1,,Sporting Cristal,4,,Primera Division
25.06.2006,Cienciano,3,,Jose Galvez,0,,Primera Division
25.06.2006,Sport Ancash,0,,FBC Melgar,0,,Primera Division
25.06.2006,Sport Boys,1,,Alianza Lima,1,,Primera Division
25.06.2006,U. de Deportes,5,,Huaral,0,,Primera Division
25.06.2006,U. San Martin,2,,Coronel,1,,Primera Division
21.06.2006,Alianza Lima,2,,Sport Ancash,0,,Primera Division
21.06.2006,Coronel,3,,Sport Boys,0,,Primera Division
21.06.2006,FBC Melgar,0,,Cienciano,0,,Primera Division
21.06.2006,Huaral,0,,Alianza Atl.,1,,Primera Division
21.06.2006,Jose Galvez,1,,U. de Deportes,1,,Primera Division
21.06.2006,Sporting Cristal,1,,U. San Martin,0,,Primera Division
18.06.2006,Sport Ancash,1,,Coronel,2,,Primera Division
18.06.2006,Alianza Atl.,0,,Jose Galvez,0,,Primera Division
17.06.2006,FBC Melgar,2,,Alianza Lima,1,,Primera Division
17.06.2006,Sport Boys,1,,Sporting Cristal,1,,Primera Division
17.06.2006,U. de Deportes,1,,Cienciano,0,,Primera Division
17.06.2006,U. San Martin,1,,Huaral,0,,Primera Division
11.06.2006,U. de Deportes,1,,Alianza Lima,1,,Primera Division
11.06.2006,Jose Galvez,2,,U. San Martin,4,,Primera Division
11.06.2006,Cienciano,3,,Alianza Atl.,0,,Primera Division
10.06.2006,Huaral,0,,Sport Boys,3,,Primera Division
10.06.2006,Sporting Cristal,2,,Sport Ancash,0,,Primera Division
10.06.2006,Coronel,3,,FBC Melgar,0,,Primera Division
31.05.2006,Alianza Lima,2,,Coronel,2,,Primera Division
31.05.2006,FBC Melgar,0,,Sporting Cristal,0,,Primera Division
31.05.2006,Sport Boys,0,,Jose Galvez,1,,Primera Division
31.05.2006,Alianza Atl.,0,,U. de Deportes,0,,Primera Division
31.05.2006,Sport Ancash,0,,Huaral,0,,Primera Division
31.05.2006,U. San Martin,0,,Cienciano,0,,Primera Division
28.05.2006,U. de Deportes,2,,U. San Martin,3,,Primera Division
28.05.2006,Sporting Cristal,2,,Alianza Lima,0,,Primera Division
28.05.2006,Alianza Atl.,2,,Sport Ancash,2,,Primera Division
28.05.2006,Huaral,1,,FBC Melgar,1,,Primera Division
27.05.2006,Jose Galvez,1,,Coronel,0,,Primera Division
27.05.2006,Cienciano,3,,Sport Boys,0,,Primera Division
24.05.2006,Alianza Lima,2,,Huaral,0,,Primera Division
24.05.2006,Coronel,0,,Sporting Cristal,1,,Primera Division
24.05.2006,Sport Boys,1,,U. de Deportes,2,,Primera Division
24.05.2006,Sport Ancash,0,,Cienciano,1,,Primera Division
24.05.2006,FBC Melgar,2,,Jose Galvez,0,,Primera Division
24.05.2006,U. San Martin,0,,Alianza Atl.,1,,Primera Division
21.05.2006,U. de Deportes,3,,Sporting Cristal,3,,Primera Division
21.05.2006,Cienciano,0,,Alianza Lima,0,,Primera Division
21.05.2006,Huaral,2,,Coronel,2,,Primera Division
20.05.2006,U. San Martin,1,,FBC Melgar,0,,Primera Division
20.05.2006,Jose Galvez,3,,Sport Ancash,0,,Primera Division
20.05.2006,Alianza Atl.,2,,Sport Boys,0,,Primera Division
17.05.2006,Alianza Lima,2,,Jose Galvez,0,,Primera Division
17.05.2006,Coronel,4,,Cienciano,2,,Primera Division
17.05.2006,Sport Boys,1,,U. San Martin,1,,Primera Division
17.05.2006,Sporting Cristal,1,,Huaral,1,,Primera Division
17.05.2006,Sport Ancash,2,,U. de Deportes,1,,Primera Division
17.05.2006,FBC Melgar,3,,Alianza Atl.,1,,Primera Division
14.05.2006,Sport Boys,0,,FBC Melgar,0,,Primera Division
13.05.2006,Alianza Atl.,0,,Alianza Lima,3,,Primera Division
13.05.2006,Cienciano,0,,Huaral,0,,Primera Division
13.05.2006,Jose Galvez,1,,Sporting Cristal,2,,Primera Division
13.05.2006,U. San Martin,3,,Sport Ancash,3,,Primera Division
13.05.2006,U. de Deportes,1,,Coronel,1,,Primera Division
01.05.2006,Huaral,0,,Jose Galvez,0,,Primera Division
01.05.2006,Sport Ancash,3,,Sport Boys,2,,Primera Division
30.04.2006,Coronel,2,,Alianza Atl.,0,,Primera Division
30.04.2006,FBC Melgar,0,,U. de Deportes,2,,Primera Division
29.04.2006,Alianza Lima,2,,U. San Martin,0,,Primera Division
29.04.2006,Sporting Cristal,1,,Cienciano,1,,Primera Division
23.04.2006,Coronel,2,,U. San Martin,2,,Primera Division
23.04.2006,Huaral,1,,U. de Deportes,0,,Primera Division
23.04.2006,Jose Galvez,1,,Cienciano,2,,Primera Division
23.04.2006,Sporting Cristal,3,,Alianza Atl.,0,,Primera Division
22.04.2006,Alianza Lima,1,,Sport Boys,0,,Primera Division
22.04.2006,FBC Melgar,2,,Sport Ancash,4,,Primera Division
16.04.2006,U. San Martin,2,,Sporting Cristal,2,,Primera Division
16.04.2006,Sport Ancash,1,,Alianza Lima,1,,Primera Division
16.04.2006,Alianza Atl.,3,,Huaral,2,,Primera Division
15.04.2006,Cienciano,1,,FBC Melgar,1,,Primera Division
15.04.2006,U. de Deportes,1,,Jose Galvez,0,,Primera Division
15.04.2006,Sport Boys,0,,Coronel,0,,Primera Division
02.04.2006,Jose Galvez,2,,Alianza Atl.,2,,Primera Division
02.04.2006,Cienciano,0,,U. de Deportes,1,,Primera Division
02.04.2006,Huaral,3,,U. San Martin,2,,Primera Division
01.04.2006,Alianza Lima,4,,FBC Melgar,1,,Primera Division
31.03.2006,Coronel,1,,Sport Ancash,1,,Primera Division
31.03.2006,Sporting Cristal,2,,Sport Boys,0,,Primera Division
26.03.2006,FBC Melgar,0,,Coronel,0,,Primera Division
26.03.2006,Sport Ancash,1,,Sporting Cristal,0,,Primera Division
25.03.2006,Sport Boys,2,,Huaral,3,,Primera Division
25.03.2006,U. San Martin,0,,Jose Galvez,3,,Primera Division
25.03.2006,Alianza Lima,1,,U. de Deportes,1,,Primera Division
25.03.2006,Alianza Atl.,3,,Cienciano,1,,Primera Division
19.03.2006,U. de Deportes,1,,Alianza Atl.,1,,Primera Division
19.03.2006,Sporting Cristal,3,,FBC Melgar,0,,Primera Division
19.03.2006,Huaral,2,,Sport Ancash,1,,Primera Division
19.03.2006,Cienciano,1,,U. San Martin,2,,Primera Division
18.03.2006,Coronel,1,,Alianza Lima,2,,Primera Division
18.03.2006,Jose Galvez,1,,Sport Boys,0,,Primera Division
12.03.2006,FBC Melgar,3,,Huaral,1,,Primera Division
12.03.2006,Sport Ancash,0,,Alianza Atl.,2,,Primera Division
11.03.2006,Sport Boys,0,,Cienciano,2,,Primera Division
10.03.2006,Alianza Lima,1,,Sporting Cristal,0,,Primera Division
10.03.2006,Coronel,1,,Jose Galvez,0,,Primera Division
10.03.2006,U. San Martin,1,,U. de Deportes,0,,Primera Division
05.03.2006,Jose Galvez,2,,FBC Melgar,0,,Primera Division
05.03.2006,Alianza Atl.,2,,U. San Martin,1,,Primera Division
04.03.2006,Huaral,0,,Alianza Lima,1,,Primera Division
04.03.2006,Sporting Cristal,3,,Coronel,1,,Primera Division
03.03.2006,Cienciano,1,,Sport Ancash,0,,Primera Division
03.03.2006,U. de Deportes,3,,Sport Boys,0,,Primera Division
26.02.2006,Sporting Cristal,3,,U. de Deportes,1,,Primera Division
26.02.2006,Sport Ancash,3,,Jose Galvez,1,,Primera Division
26.02.2006,FBC Melgar,1,,U. San Martin,2,,Primera Division
25.02.2006,Alianza Lima,1,,Cienciano,0,,Primera Division
25.02.2006,Sport Boys,2,,Alianza Atl.,1,,Primera Division
24.02.2006,Coronel,1,,Huaral,0,,Primera Division
19.02.2006,Jose Galvez,0,,Alianza Lima,2,,Primera Division
19.02.2006,U. de Deportes,2,,Sport Ancash,0,,Primera Division
19.02.2006,Alianza Atl.,3,,FBC Melgar,1,,Primera Division
19.02.2006,Cienciano,3,,Coronel,1,,Primera Division
18.02.2006,Huaral,0,,Sporting Cristal,1,,Primera Division
17.02.2006,U. San Martin,2,,Sport Boys,1,,Primera Division
12.02.2006,Sporting Cristal,2,,Jose Galvez,1,,Primera Division
12.02.2006,Huaral,1,,Cienciano,0,,Primera Division
12.02.2006,Sport Ancash,1,,U. San Martin,0,,Primera Division
12.02.2006,FBC Melgar,1,,Sport Boys,2,,Primera Division
11.02.2006,Alianza Lima,2,,Alianza Atl.,0,,Primera Division
10.02.2006,Coronel,1,,U. de Deportes,0,,Primera Division
05.02.2006,U. San Martin,1,,Alianza Lima,1,,Primera Division
05.02.2006,Jose Galvez,0,,Huaral,3,,Primera Division
05.02.2006,Alianza Atl.,1,,Coronel,3,,Primera Division
04.02.2006,Sport Boys,1,,Sport Ancash,1,,Primera Division
04.02.2006,Cienciano,2,,Sporting Cristal,0,,Primera Division
03.02.2006,U. de Deportes,1,,FBC Melgar,2,,Primera Division
18.12.2005,Sport Boys,0,,U. de Deportes,0,,Primera Division
18.12.2005,Coronel,2,,Huaral,2,,Primera Division
17.12.2005,Cesar Vallejo,1,,Cienciano,1,,Primera Division
17.12.2005,U. San Martin,1,,Sporting Cristal,0,,Primera Division
17.12.2005,Alianza Lima,1,,FBC Melgar,0,,Primera Division
17.12.2005,Sport Ancash,1,,Alianza Atl.,0,,Primera Division
14.12.2005,Atletico Universidad,2,,Sport Boys,0,,Primera Division
14.12.2005,Huaral,0,,Alianza Lima,2,,Primera Division
14.12.2005,U. de Deportes,1,,Sport Ancash,0,,Primera Division
14.12.2005,Cienciano,0,,Coronel,1,,Primera Division
14.12.2005,Alianza Atl.,1,,U. San Martin,4,,Primera Division
14.12.2005,Sporting Cristal,1,,Cesar Vallejo,1,,Primera Division
11.12.2005,U. San Martin,1,,U. de Deportes,0,,Primera Division
11.12.2005,Alianza Lima,2,,Cienciano,0,,Primera Division
11.12.2005,Coronel,1,,Sporting Cristal,2,,Primera Division
11.12.2005,FBC Melgar,3,,Huaral,1,,Primera Division
10.12.2005,Cesar Vallejo,2,,Alianza Atl.,3,,Primera Division
10.12.2005,Sport Ancash,3,,Atletico Universidad,2,,Primera Division
07.12.2005,Sporting Cristal,0,,Alianza Lima,0,,Primera Division
07.12.2005,Sport Boys,2,,Sport Ancash,0,,Primera Division
07.12.2005,U. de Deportes,2,,Cesar Vallejo,2,,Primera Division
07.12.2005,Cienciano,4,,FBC Melgar,0,,Primera Division
07.12.2005,Alianza Atl.,1,,Coronel,2,,Primera Division
06.12.2005,Atletico Universidad,3,,U. San Martin,1,,Primera Division
04.12.2005,Huaral,0,,Cienciano,0,,Primera Division
04.12.2005,FBC Melgar,0,,Sporting Cristal,2,,Primera Division
04.12.2005,U. San Martin,1,,Sport Boys,0,,Primera Division
03.12.2005,Cesar Vallejo,3,,Atletico Universidad,0,,Primera Division
03.12.2005,Coronel,0,,U. de Deportes,2,,Primera Division
03.12.2005,Alianza Lima,4,,Alianza Atl.,1,,Primera Division
27.11.2005,Atletico Universidad,2,,Coronel,3,,Primera Division
27.11.2005,U. de Deportes,2,,Alianza Lima,1,,Primera Division
27.11.2005,Sport Ancash,0,,U. San Martin,1,,Primera Division
27.11.2005,Alianza Atl.,1,,FBC Melgar,0,,Primera Division
27.11.2005,Sporting Cristal,2,,Huaral,0,,Primera Division
26.11.2005,Sport Boys,3,,Cesar Vallejo,2,,Primera Division
20.11.2005,Coronel,2,,Sport Boys,2,,Primera Division
20.11.2005,Alianza Lima,3,,Atletico Universidad,3,,Primera Division
20.11.2005,Cienciano,3,,Sporting Cristal,0,,Primera Division
20.11.2005,Huaral,0,,Alianza Atl.,2,,Primera Division
19.11.2005,Cesar Vallejo,2,,Sport Ancash,2,,Primera Division
19.11.2005,FBC Melgar,1,,U. de Deportes,1,,Primera Division
16.11.2005,Atletico Universidad,0,,FBC Melgar,3,,Primera Division
16.11.2005,Sport Boys,1,,Alianza Lima,0,,Primera Division
